scope,factor,factor_column,blockchain,level,metric,statistic,aggregation,total_configuration_cells,contributing_configuration_cells,metric_observations,minimum_n_metric,maximum_n_metric,point_estimate,ci_lower,ci_upper
six_workloads,workload,workload,Solana,Gaming,latency_positive_commit,iqr_pct,mean,10,5,53,2,15,25.911299823363958,13.012554472625522,34.12144931800032
six_workloads,workload,workload,Solana,Gaming,latency_positive_commit,iqr_pct,median,10,5,53,2,15,25.430419597619142,9.516123059900677,33.608946056141
six_workloads,workload,workload,Solana,Gaming,latency_positive_commit,sample_std_pct,mean,10,5,53,2,15,22.395152684530803,14.792236297750186,24.421542501792413
six_workloads,workload,workload,Solana,Gaming,latency_positive_commit,sample_std_pct,median,10,5,53,2,15,18.943758365521976,13.4372450035225,22.602392581183704
six_workloads,workload,workload,Solana,PayPal,latency_positive_commit,iqr_pct,mean,10,6,55,2,13,26.151033907624736,12.852152133051394,39.71669300065915
six_workloads,workload,workload,Solana,PayPal,latency_positive_commit,iqr_pct,median,10,6,55,2,13,22.227212175417403,7.660029723832707,28.46111306969802
six_workloads,workload,workload,Solana,PayPal,latency_positive_commit,sample_std_pct,mean,10,6,55,2,13,23.258212337304936,14.183552692106701,26.282850540132152
six_workloads,workload,workload,Solana,PayPal,latency_positive_commit,sample_std_pct,median,10,6,55,2,13,16.061738618066336,9.304682044897334,18.955825374915154
six_workloads,workload,workload,Solana,VISA,latency_positive_commit,iqr_pct,mean,10,5,66,10,15,29.238794368044104,14.832931476843918,42.71108576429152
six_workloads,workload,workload,Solana,VISA,latency_positive_commit,iqr_pct,median,10,5,66,10,15,24.838315324552404,10.342570235955439,38.312355659343154
six_workloads,workload,workload,Solana,VISA,latency_positive_commit,sample_std_pct,mean,10,5,66,10,15,26.9018433332778,19.80947707134845,29.166129406037417
six_workloads,workload,workload,Solana,VISA,latency_positive_commit,sample_std_pct,median,10,5,66,10,15,23.035376896121896,13.531254202443481,33.7730682749918
six_workloads,scaling,network_size,Algorand,10 nodes,latency_positive_commit,iqr_pct,mean,30,30,399,12,17,15.442687893954263,12.11668150357784,19.218058984476798
six_workloads,scaling,network_size,Algorand,10 nodes,latency_positive_commit,iqr_pct,median,30,30,399,12,17,12.932117132364109,6.7320333538299,12.82215085914658
six_workloads,scaling,network_size,Algorand,10 nodes,latency_positive_commit,sample_std_pct,mean,30,30,399,12,17,13.416287096238523,11.098478162382625,14.011326429987808
six_workloads,scaling,network_size,Algorand,10 nodes,latency_positive_commit,sample_std_pct,median,30,30,399,12,17,10.797357632390291,8.4905106788286,11.876790741454174
six_workloads,scaling,network_size,Algorand,40 nodes,latency_positive_commit,iqr_pct,mean,30,30,388,11,13,19.300125379409323,16.31851920226066,24.333365426862887
six_workloads,scaling,network_size,Algorand,40 nodes,latency_positive_commit,iqr_pct,median,30,30,388,11,13,19.318223058210314,13.613196521924456,23.085757310447125
six_workloads,scaling,network_size,Algorand,40 nodes,latency_positive_commit,sample_std_pct,mean,30,30,388,11,13,18.895575822039007,15.959812032475012,19.11206400695879
six_workloads,scaling,network_size,Algorand,40 nodes,latency_positive_commit,sample_std_pct,median,30,30,388,11,13,17.65185126898113,14.01909640942201,18.797413135760205
six_workloads,scaling,network_size,Diem,10 nodes,latency_positive_commit,iqr_pct,mean,30,30,383,11,14,15.546455477033302,11.670163433560587,17.49663650765201
six_workloads,scaling,network_size,Diem,10 nodes,latency_positive_commit,iqr_pct,median,30,30,383,11,14,12.223755724775408,7.138923118026681,13.915239239061044
six_workloads,scaling,network_size,Diem,10 nodes,latency_positive_commit,sample_std_pct,mean,30,30,383,11,14,12.547855515591966,10.851843629055418,12.768640637609513
six_workloads,scaling,network_size,Diem,10 nodes,latency_positive_commit,sample_std_pct,median,30,30,383,11,14,11.115620296125865,8.388745738087248,11.753173105909985
six_workloads,scaling,network_size,Diem,40 nodes,latency_positive_commit,iqr_pct,mean,30,30,439,9,25,19.141932580361164,16.917492950356863,23.025369726108757
six_workloads,scaling,network_size,Diem,40 nodes,latency_positive_commit,iqr_pct,median,30,30,439,9,25,13.907376357309175,9.940525600975096,17.0692762625116
six_workloads,scaling,network_size,Diem,40 nodes,latency_positive_commit,sample_std_pct,mean,30,30,439,9,25,16.630330222932116,14.268082236786006,17.079593064341378
six_workloads,scaling,network_size,Diem,40 nodes,latency_positive_commit,sample_std_pct,median,30,30,439,9,25,13.92411781917454,10.425324617755113,14.424860636823556
six_workloads,scaling,network_size,Ethereum,10 nodes,latency_positive_commit,iqr_pct,mean,30,30,402,11,16,29.865386933354376,24.546383975507872,36.421157814670785
six_workloads,scaling,network_size,Ethereum,10 nodes,latency_positive_commit,iqr_pct,median,30,30,402,11,16,20.933489221600887,13.461822228720317,25.41060203491298
six_workloads,scaling,network_size,Ethereum,10 nodes,latency_positive_commit,sample_std_pct,mean,30,30,402,11,16,26.208465903362615,22.410211325221187,27.12713920803542
six_workloads,scaling,network_size,Ethereum,10 nodes,latency_positive_commit,sample_std_pct,median,30,30,402,11,16,18.829584269713834,14.694500386560154,21.719259767733103
six_workloads,scaling,network_size,Ethereum,40 nodes,latency_positive_commit,iqr_pct,mean,30,30,390,13,13,15.18648259634705,12.030268635596519,18.089434514613984
six_workloads,scaling,network_size,Ethereum,40 nodes,latency_positive_commit,iqr_pct,median,30,30,390,13,13,8.73837048500355,6.761127325164473,11.27437479887139
six_workloads,scaling,network_size,Ethereum,40 nodes,latency_positive_commit,sample_std_pct,mean,30,30,390,13,13,12.606673580570945,10.692390442248257,13.052246387199848
six_workloads,scaling,network_size,Ethereum,40 nodes,latency_positive_commit,sample_std_pct,median,30,30,390,13,13,7.569757757343071,6.142739362530628,8.403579810289719
six_workloads,scaling,network_size,Quorum,10 nodes,latency_positive_commit,iqr_pct,mean,30,15,150,3,17,59.2622492301916,33.93193930834839,76.59458218626892
six_workloads,scaling,network_size,Quorum,10 nodes,latency_positive_commit,iqr_pct,median,30,15,150,3,17,48.15531063095548,19.973966080881127,62.33236608132936
six_workloads,scaling,network_size,Quorum,10 nodes,latency_positive_commit,sample_std_pct,mean,30,15,150,3,17,86.23512983360932,57.413648082850905,87.97020728949786
six_workloads,scaling,network_size,Quorum,10 nodes,latency_positive_commit,sample_std_pct,median,30,15,150,3,17,54.73078776365208,30.00915271575348,76.98138099130169
six_workloads,scaling,network_size,Quorum,40 nodes,latency_positive_commit,iqr_pct,mean,30,15,175,2,18,44.31234374125407,27.331959507709968,55.12710415872849
six_workloads,scaling,network_size,Quorum,40 nodes,latency_positive_commit,iqr_pct,median,30,15,175,2,18,28.308346734450392,7.609436660951223,46.78483911570584
six_workloads,scaling,network_size,Quorum,40 nodes,latency_positive_commit,sample_std_pct,mean,30,15,175,2,18,59.103463145406714,37.025167256678486,59.832115510391056
six_workloads,scaling,network_size,Quorum,40 nodes,latency_positive_commit,sample_std_pct,median,30,15,175,2,18,55.21315082327023,29.99535062815984,59.74835322271385
six_workloads,scaling,network_size,Solana,10 nodes,latency_positive_commit,iqr_pct,mean,30,30,328,2,15,26.715587514620708,19.486639848336885,29.920855857142243
six_workloads,scaling,network_size,Solana,10 nodes,latency_positive_commit,iqr_pct,median,30,30,328,2,15,22.99617403163321,12.8548504091304,24.937573788448226
six_workloads,scaling,network_size,Solana,10 nodes,latency_positive_commit,sample_std_pct,mean,30,30,328,2,15,23.72569257133058,18.014517636954004,23.30168468400344
six_workloads,scaling,network_size,Solana,10 nodes,latency_positive_commit,sample_std_pct,median,30,30,328,2,15,20.764542127517323,14.800705580946925,20.783758438676646
six_workloads,scaling,network_size,Solana,40 nodes,latency_positive_commit,iqr_pct,mean,30,6,66,2,13,10.286651707797873,5.5781084219660615,13.906073472399168
six_workloads,scaling,network_size,Solana,40 nodes,latency_positive_commit,iqr_pct,median,30,6,66,2,13,7.468955030198371,4.009753413812909,12.476195381992138
six_workloads,scaling,network_size,Solana,40 nodes,latency_positive_commit,sample_std_pct,mean,30,6,66,2,13,9.722312932488725,6.342989144413753,10.377478356006275
six_workloads,scaling,network_size,Solana,40 nodes,latency_positive_commit,sample_std_pct,median,30,6,66,2,13,10.154277040348099,6.06636370454748,11.34363056608355
legacy_three_workloads,topology,mode,Algorand,fat-tree,latency_positive_commit,iqr_pct,mean,6,6,78,13,13,12.643574997591328,4.452388483379557,19.276465378673702
legacy_three_workloads,topology,mode,Algorand,fat-tree,latency_positive_commit,iqr_pct,median,6,6,78,13,13,5.775293898319953,2.7002949774939347,7.865895062954271
legacy_three_workloads,topology,mode,Algorand,fat-tree,latency_positive_commit,sample_std_pct,mean,6,6,78,13,13,11.636449791908943,7.967144077927076,13.07378809991091
legacy_three_workloads,topology,mode,Algorand,fat-tree,latency_positive_commit,sample_std_pct,median,6,6,78,13,13,7.706270294069344,3.156753985064537,9.08575327890807
legacy_three_workloads,topology,mode,Algorand,full mesh,latency_positive_commit,iqr_pct,mean,6,6,79,13,14,11.424489451168236,6.415022698936921,22.301163122621887
legacy_three_workloads,topology,mode,Algorand,full mesh,latency_positive_commit,iqr_pct,median,6,6,79,13,14,4.790588473033818,2.36334747836641,19.588923464123823
legacy_three_workloads,topology,mode,Algorand,full mesh,latency_positive_commit,sample_std_pct,mean,6,6,79,13,14,14.859834660838546,9.781148687252632,16.398828448172843
legacy_three_workloads,topology,mode,Algorand,full mesh,latency_positive_commit,sample_std_pct,median,6,6,79,13,14,14.318732234590282,5.900260052940903,16.971348568327397
legacy_three_workloads,topology,mode,Algorand,hypercube,latency_positive_commit,iqr_pct,mean,6,6,78,13,13,9.09297314031841,6.064460617140266,20.60538864983224
legacy_three_workloads,topology,mode,Algorand,hypercube,latency_positive_commit,iqr_pct,median,6,6,78,13,13,8.098507328701409,3.2241826986539106,18.31206423178688
legacy_three_workloads,topology,mode,Algorand,hypercube,latency_positive_commit,sample_std_pct,mean,6,6,78,13,13,14.56070653085577,9.03149374535869,16.403113320379934
legacy_three_workloads,topology,mode,Algorand,hypercube,latency_positive_commit,sample_std_pct,median,6,6,78,13,13,13.975856069583521,6.4159849310727735,15.586212885731506
legacy_three_workloads,topology,mode,Algorand,scale-free,latency_positive_commit,iqr_pct,mean,6,6,78,13,13,13.790529449177987,8.473841365587514,18.15977567105619
legacy_three_workloads,topology,mode,Algorand,scale-free,latency_positive_commit,iqr_pct,median,6,6,78,13,13,12.932117132364109,5.621433026236649,17.41540941894758
legacy_three_workloads,topology,mode,Algorand,scale-free,latency_positive_commit,sample_std_pct,mean,6,6,78,13,13,10.66650908922397,8.177131411388073,11.828586106777182
legacy_three_workloads,topology,mode,Algorand,scale-free,latency_positive_commit,sample_std_pct,median,6,6,78,13,13,11.590896969995953,7.119866302697418,13.671997258577427
legacy_three_workloads,topology,mode,Algorand,torus,latency_positive_commit,iqr_pct,mean,6,6,78,13,13,11.516613792258026,5.279170492806923,15.564883185784524
legacy_three_workloads,topology,mode,Algorand,torus,latency_positive_commit,iqr_pct,median,6,6,78,13,13,3.006600009953184,1.5353815753710476,9.252746330503296
legacy_three_workloads,topology,mode,Algorand,torus,latency_positive_commit,sample_std_pct,mean,6,6,78,13,13,10.605814323645268,6.857892456566093,12.040492778152736
legacy_three_workloads,topology,mode,Algorand,torus,latency_positive_commit,sample_std_pct,median,6,6,78,13,13,10.411335569714872,2.179805791455313,13.33965403788326
legacy_three_workloads,topology,mode,Diem,fat-tree,latency_positive_commit,iqr_pct,mean,6,6,102,11,23,37.22744551859344,25.832478979880655,43.32740348998055
legacy_three_workloads,topology,mode,Diem,fat-tree,latency_positive_commit,iqr_pct,median,6,6,102,11,23,19.18949097632823,13.953887846630042,24.888566625653645
legacy_three_workloads,topology,mode,Diem,fat-tree,latency_positive_commit,sample_std_pct,mean,6,6,102,11,23,23.583036444348547,19.650523037484728,26.20878700756446
legacy_three_workloads,topology,mode,Diem,fat-tree,latency_positive_commit,sample_std_pct,median,6,6,102,11,23,13.826085109999728,10.612893132131207,16.96703266797101
legacy_three_workloads,topology,mode,Diem,full mesh,latency_positive_commit,iqr_pct,mean,6,6,76,12,13,13.094049992136341,7.890630124106884,19.333040587961772
legacy_three_workloads,topology,mode,Diem,full mesh,latency_positive_commit,iqr_pct,median,6,6,76,12,13,10.906996313612648,4.601715005305055,15.969425379680837
legacy_three_workloads,topology,mode,Diem,full mesh,latency_positive_commit,sample_std_pct,mean,6,6,76,12,13,12.104663682622101,8.42193567010962,13.543162965651344
legacy_three_workloads,topology,mode,Diem,full mesh,latency_positive_commit,sample_std_pct,median,6,6,76,12,13,8.466982152218876,5.825036968772736,10.129458970866317
legacy_three_workloads,topology,mode,Diem,hypercube,latency_positive_commit,iqr_pct,mean,6,6,68,9,13,11.661969823105322,6.81115512018607,17.045976894482777
legacy_three_workloads,topology,mode,Diem,hypercube,latency_positive_commit,iqr_pct,median,6,6,68,9,13,12.223755724775408,3.6705793425087596,18.033972801733846
legacy_three_workloads,topology,mode,Diem,hypercube,latency_positive_commit,sample_std_pct,mean,6,6,68,9,13,10.931243337834223,7.783581927622714,12.321007915630394
legacy_three_workloads,topology,mode,Diem,hypercube,latency_positive_commit,sample_std_pct,median,6,6,68,9,13,11.257307325456171,7.2825481724417696,12.782930428741333
legacy_three_workloads,topology,mode,Diem,scale-free,latency_positive_commit,iqr_pct,mean,6,6,93,12,19,8.395455410951357,6.387634522534556,14.667957920491142
legacy_three_workloads,topology,mode,Diem,scale-free,latency_positive_commit,iqr_pct,median,6,6,93,12,19,9.32800480833072,4.88829877962294,13.40246310092683
legacy_three_workloads,topology,mode,Diem,scale-free,latency_positive_commit,sample_std_pct,mean,6,6,93,12,19,10.299701696842206,7.642432383273008,11.707844476873191
legacy_three_workloads,topology,mode,Diem,scale-free,latency_positive_commit,sample_std_pct,median,6,6,93,12,19,9.620572441056261,6.192432082645855,11.27206124383103
legacy_three_workloads,topology,mode,Diem,torus,latency_positive_commit,iqr_pct,mean,6,6,76,12,13,8.57162021662898,5.713638496964484,12.330319621582552
legacy_three_workloads,topology,mode,Diem,torus,latency_positive_commit,iqr_pct,median,6,6,76,12,13,9.366888629434087,4.270001079255116,11.366126208440862
legacy_three_workloads,topology,mode,Diem,torus,latency_positive_commit,sample_std_pct,mean,6,6,76,12,13,8.584755925981868,5.6125466016221335,10.22549225771532
legacy_three_workloads,topology,mode,Diem,torus,latency_positive_commit,sample_std_pct,median,6,6,76,12,13,7.539746139291259,5.1355715203027765,8.77002775968863
legacy_three_workloads,topology,mode,Ethereum,fat-tree,latency_positive_commit,iqr_pct,mean,6,6,79,13,14,7.435589790883573,5.2922061246391054,14.473366554409429
legacy_three_workloads,topology,mode,Ethereum,fat-tree,latency_positive_commit,iqr_pct,median,6,6,79,13,14,7.0880113904707756,4.210340462637092,12.18718297167096
legacy_three_workloads,topology,mode,Ethereum,fat-tree,latency_positive_commit,sample_std_pct,mean,6,6,79,13,14,9.473492352930775,6.349711218552452,10.719060310765792
legacy_three_workloads,topology,mode,Ethereum,fat-tree,latency_positive_commit,sample_std_pct,median,6,6,79,13,14,7.214300453786289,5.142208241729058,8.478340388780504
legacy_three_workloads,topology,mode,Ethereum,full mesh,latency_positive_commit,iqr_pct,mean,6,6,78,13,13,7.9792079102836615,4.560672913168556,10.08273286955934
legacy_three_workloads,topology,mode,Ethereum,full mesh,latency_positive_commit,iqr_pct,median,6,6,78,13,13,8.404766164691505,3.866877947477984,9.655615060940043
legacy_three_workloads,topology,mode,Ethereum,full mesh,latency_positive_commit,sample_std_pct,mean,6,6,78,13,13,7.37558778691896,4.9718761741666055,8.510354051012719
legacy_three_workloads,topology,mode,Ethereum,full mesh,latency_positive_commit,sample_std_pct,median,6,6,78,13,13,6.816742337265545,4.354728975058193,7.833817180015087
legacy_three_workloads,topology,mode,Ethereum,hypercube,latency_positive_commit,iqr_pct,mean,6,6,79,13,14,6.389499765602285,4.805519196177434,9.83097071513337
legacy_three_workloads,topology,mode,Ethereum,hypercube,latency_positive_commit,iqr_pct,median,6,6,79,13,14,6.036358840488244,4.246216724237091,9.689045391162471
legacy_three_workloads,topology,mode,Ethereum,hypercube,latency_positive_commit,sample_std_pct,mean,6,6,79,13,14,6.740307766060113,4.925352813823076,7.591239388605414
legacy_three_workloads,topology,mode,Ethereum,hypercube,latency_positive_commit,sample_std_pct,median,6,6,79,13,14,6.032192961671864,4.398119064782464,6.928330017654479
legacy_three_workloads,topology,mode,Ethereum,scale-free,latency_positive_commit,iqr_pct,mean,6,6,78,13,13,9.251968015696868,5.8877849129203055,13.919975072897886
legacy_three_workloads,topology,mode,Ethereum,scale-free,latency_positive_commit,iqr_pct,median,6,6,78,13,13,8.243003819314833,4.598726911022329,12.113739960102262
legacy_three_workloads,topology,mode,Ethereum,scale-free,latency_positive_commit,sample_std_pct,mean,6,6,78,13,13,8.74423931373355,6.3670761687101045,9.663200303589678
legacy_three_workloads,topology,mode,Ethereum,scale-free,latency_positive_commit,sample_std_pct,median,6,6,78,13,13,8.275274471376123,5.149785835788805,9.172941399868781
legacy_three_workloads,topology,mode,Ethereum,torus,latency_positive_commit,iqr_pct,mean,6,6,84,13,15,10.105063326444414,7.120665051480863,12.787560447129847
legacy_three_workloads,topology,mode,Ethereum,torus,latency_positive_commit,iqr_pct,median,6,6,84,13,15,10.730241614242058,6.011822503062237,13.720417290799032
legacy_three_workloads,topology,mode,Ethereum,torus,latency_positive_commit,sample_std_pct,mean,6,6,84,13,15,7.990905953601735,6.183268480606838,8.83613584328178
legacy_three_workloads,topology,mode,Ethereum,torus,latency_positive_commit,sample_std_pct,median,6,6,84,13,15,8.074858126798912,6.0930556444437975,9.11136014937294
legacy_three_workloads,topology,mode,Quorum,fat-tree,latency_positive_commit,iqr_pct,mean,6,6,62,3,14,55.975971975418084,26.41384998239963,82.19949749767841
legacy_three_workloads,topology,mode,Quorum,fat-tree,latency_positive_commit,iqr_pct,median,6,6,62,3,14,44.84115237323191,15.323287720985352,64.72764007937019
legacy_three_workloads,topology,mode,Quorum,fat-tree,latency_positive_commit,sample_std_pct,mean,6,6,62,3,14,64.08297635126924,42.138174181002086,72.7843542308749
legacy_three_workloads,topology,mode,Quorum,fat-tree,latency_positive_commit,sample_std_pct,median,6,6,62,3,14,54.97196929346116,29.039120052638054,67.34195478960845
legacy_three_workloads,topology,mode,Quorum,full mesh,latency_positive_commit,iqr_pct,mean,6,6,66,2,18,38.471428036815404,16.375092957274877,83.44563811856042
legacy_three_workloads,topology,mode,Quorum,full mesh,latency_positive_commit,iqr_pct,median,6,6,66,2,18,27.764586492640905,7.2680996975479255,67.51372844939262
legacy_three_workloads,topology,mode,Quorum,full mesh,latency_positive_commit,sample_std_pct,mean,6,6,66,2,18,85.92594606595249,51.31246367554781,96.52105447986791
legacy_three_workloads,topology,mode,Quorum,full mesh,latency_positive_commit,sample_std_pct,median,6,6,66,2,18,77.26372842852363,31.944688752782355,85.21268463163248
legacy_three_workloads,topology,mode,Quorum,hypercube,latency_positive_commit,iqr_pct,mean,6,6,68,4,17,49.64044315244863,25.27245010464414,77.97094611423707
legacy_three_workloads,topology,mode,Quorum,hypercube,latency_positive_commit,iqr_pct,median,6,6,68,4,17,45.46777785112869,17.339089000076125,70.48308937145198
legacy_three_workloads,topology,mode,Quorum,hypercube,latency_positive_commit,sample_std_pct,mean,6,6,68,4,17,77.1416298754694,37.92911197903802,84.97370019636449
legacy_three_workloads,topology,mode,Quorum,hypercube,latency_positive_commit,sample_std_pct,median,6,6,68,4,17,67.07487036687064,31.209713187703617,85.0742827268957
legacy_three_workloads,topology,mode,Quorum,scale-free,latency_positive_commit,iqr_pct,mean,6,6,67,5,16,60.391927816255524,21.83976863148081,76.13746491649762
legacy_three_workloads,topology,mode,Quorum,scale-free,latency_positive_commit,iqr_pct,median,6,6,67,5,16,55.47953643351951,11.119600157778695,77.39140687863193
legacy_three_workloads,topology,mode,Quorum,scale-free,latency_positive_commit,sample_std_pct,mean,6,6,67,5,16,71.86967272006281,42.052488301989904,76.57004855719235
legacy_three_workloads,topology,mode,Quorum,scale-free,latency_positive_commit,sample_std_pct,median,6,6,67,5,16,54.633690276364675,29.909126441000556,64.16603683192011
legacy_three_workloads,topology,mode,Quorum,torus,latency_positive_commit,iqr_pct,mean,6,6,62,3,18,54.4567114476765,14.752259886924438,62.03691651308841
legacy_three_workloads,topology,mode,Quorum,torus,latency_positive_commit,iqr_pct,median,6,6,62,3,18,18.89605997961856,8.061549622982932,46.8090005590058
legacy_three_workloads,topology,mode,Quorum,torus,latency_positive_commit,sample_std_pct,mean,6,6,62,3,18,64.32625743478604,24.39921369044541,69.16899471427844
legacy_three_workloads,topology,mode,Quorum,torus,latency_positive_commit,sample_std_pct,median,6,6,62,3,18,55.66143843048406,12.381055693917729,64.3636526547586
legacy_three_workloads,topology,mode,Solana,fat-tree,latency_positive_commit,iqr_pct,mean,6,5,44,2,13,32.32665468915893,12.413999273698359,45.380698385559
legacy_three_workloads,topology,mode,Solana,fat-tree,latency_positive_commit,iqr_pct,median,6,5,44,2,13,36.9548969442608,6.472540736270356,62.98176643673726
legacy_three_workloads,topology,mode,Solana,fat-tree,latency_positive_commit,sample_std_pct,mean,6,5,44,2,13,29.61758483065849,18.4609443236559,30.939728641150026
legacy_three_workloads,topology,mode,Solana,fat-tree,latency_positive_commit,sample_std_pct,median,6,5,44,2,13,41.48638403705173,9.926307355959448,43.095651976475835
legacy_three_workloads,topology,mode,Solana,full mesh,latency_positive_commit,iqr_pct,mean,6,4,53,13,14,8.463222866186975,6.035959467015409,16.42346902266697
legacy_three_workloads,topology,mode,Solana,full mesh,latency_positive_commit,iqr_pct,median,6,4,53,13,14,8.70349542639988,4.902160627451576,16.90112130206719
legacy_three_workloads,topology,mode,Solana,full mesh,latency_positive_commit,sample_std_pct,mean,6,4,53,13,14,9.681505484141994,7.325053604652855,10.763019844443669
legacy_three_workloads,topology,mode,Solana,full mesh,latency_positive_commit,sample_std_pct,median,6,4,53,13,14,9.809485963969502,7.13719790127404,11.035760146696946
legacy_three_workloads,topology,mode,Solana,hypercube,latency_positive_commit,iqr_pct,mean,6,4,52,13,13,21.3615633030995,11.066433764737328,31.987595053538772
legacy_three_workloads,topology,mode,Solana,hypercube,latency_positive_commit,iqr_pct,median,6,4,52,13,13,22.957266922046763,9.560356910300262,30.223584284230242
legacy_three_workloads,topology,mode,Solana,hypercube,latency_positive_commit,sample_std_pct,mean,6,4,52,13,13,18.275771372441795,13.301969854122959,21.120178057561887
legacy_three_workloads,topology,mode,Solana,hypercube,latency_positive_commit,sample_std_pct,median,6,4,52,13,13,18.455106398864263,11.496981054172174,21.92867791135852
legacy_three_workloads,topology,mode,Solana,scale-free,latency_positive_commit,iqr_pct,mean,6,4,37,2,14,43.62991831104024,16.367540526189735,58.92663850997752
legacy_three_workloads,topology,mode,Solana,scale-free,latency_positive_commit,iqr_pct,median,6,4,37,2,14,48.619019336420976,8.587357547473623,56.50730512144506
legacy_three_workloads,topology,mode,Solana,scale-free,latency_positive_commit,sample_std_pct,mean,6,4,37,2,14,39.580152076902884,17.885801286399545,44.56422308945362
legacy_three_workloads,topology,mode,Solana,scale-free,latency_positive_commit,sample_std_pct,median,6,4,37,2,14,43.43478117856196,16.78842688702069,51.22573666626483
legacy_three_workloads,topology,mode,Solana,torus,latency_positive_commit,iqr_pct,mean,6,4,52,11,15,22.585532259330144,13.158788609576032,34.434478968292574
legacy_three_workloads,topology,mode,Solana,torus,latency_positive_commit,iqr_pct,median,6,4,52,11,15,19.518890138069107,8.936484574662677,33.470576806257625
legacy_three_workloads,topology,mode,Solana,torus,latency_positive_commit,sample_std_pct,mean,6,4,52,11,15,19.572074301116253,14.711317755643556,21.533046866454885
legacy_three_workloads,topology,mode,Solana,torus,latency_positive_commit,sample_std_pct,median,6,4,52,11,15,19.874072865650703,12.834424356053846,23.229380518703138
legacy_three_workloads,workload,workload,Algorand,GAFAM,latency_positive_commit,iqr_pct,mean,10,10,131,13,14,22.390481757841506,14.98546939994651,29.511275774085735
legacy_three_workloads,workload,workload,Algorand,GAFAM,latency_positive_commit,iqr_pct,median,10,10,131,13,14,15.368871529895806,9.520005196099188,26.653604608114218
legacy_three_workloads,workload,workload,Algorand,GAFAM,latency_positive_commit,sample_std_pct,mean,10,10,131,13,14,20.823219783491194,16.47179966761031,21.982369893314445
legacy_three_workloads,workload,workload,Algorand,GAFAM,latency_positive_commit,sample_std_pct,median,10,10,131,13,14,19.48295921666797,13.330617383063144,22.12903845560042
legacy_three_workloads,workload,workload,Algorand,PayPal,latency_positive_commit,iqr_pct,mean,10,10,130,13,13,0.8239641220945508,0.5714805323822274,5.223232412762366
legacy_three_workloads,workload,workload,Algorand,PayPal,latency_positive_commit,iqr_pct,median,10,10,130,13,13,0.7636163531213374,0.47637408188514946,0.9781089633815593
legacy_three_workloads,workload,workload,Algorand,PayPal,latency_positive_commit,sample_std_pct,mean,10,10,130,13,13,4.053260455742267,1.7674059802307398,4.657040539784389
legacy_three_workloads,workload,workload,Algorand,PayPal,latency_positive_commit,sample_std_pct,median,10,10,130,13,13,0.7177924550479529,0.5192330991240806,0.7822457357081255
legacy_three_workloads,workload,workload,Algorand,VISA,latency_positive_commit,iqr_pct,mean,10,10,130,13,13,11.866462618372335,8.491264699423562,16.26263770856993
legacy_three_workloads,workload,workload,Algorand,VISA,latency_positive_commit,iqr_pct,median,10,10,130,13,13,11.328645859895397,5.221203152888523,16.00381140694844
legacy_three_workloads,workload,workload,Algorand,VISA,latency_positive_commit,sample_std_pct,mean,10,10,130,13,13,12.521108398650036,9.061651161231724,13.506501773980213
legacy_three_workloads,workload,workload,Algorand,VISA,latency_positive_commit,sample_std_pct,median,10,10,130,13,13,12.585624668074924,9.085235381379992,14.635375899112057
legacy_three_workloads,workload,workload,Diem,GAFAM,latency_positive_commit,iqr_pct,mean,10,10,136,10,19,17.090371762385413,12.472206163402921,20.016293469533966
legacy_three_workloads,workload,workload,Diem,GAFAM,latency_positive_commit,iqr_pct,median,10,10,136,10,19,11.502491779379834,7.885285860953833,15.389824987977422
legacy_three_workloads,workload,workload,Diem,GAFAM,latency_positive_commit,sample_std_pct,mean,10,10,136,10,19,12.678404057386347,10.686026767136758,13.427692071625493
legacy_three_workloads,workload,workload,Diem,GAFAM,latency_positive_commit,sample_std_pct,median,10,10,136,10,19,10.204795275331367,7.648556818589232,10.692560640368123
legacy_three_workloads,workload,workload,Diem,PayPal,latency_positive_commit,iqr_pct,mean,10,10,142,11,23,25.477632460015805,19.572900233825656,32.73057180758548
legacy_three_workloads,workload,workload,Diem,PayPal,latency_positive_commit,iqr_pct,median,10,10,142,11,23,15.813785010917687,11.695061340524179,24.64939562619113
legacy_three_workloads,workload,workload,Diem,PayPal,latency_positive_commit,sample_std_pct,mean,10,10,142,11,23,21.43836629550309,17.364615898498855,23.018415231705642
legacy_three_workloads,workload,workload,Diem,PayPal,latency_positive_commit,sample_std_pct,median,10,10,142,11,23,16.399668716799912,12.32739551604014,18.30132421263913
legacy_three_workloads,workload,workload,Diem,VISA,latency_positive_commit,iqr_pct,mean,10,10,137,9,23,4.802320354448046,3.8881960298237757,6.287468219207215
legacy_three_workloads,workload,workload,Diem,VISA,latency_positive_commit,iqr_pct,median,10,10,137,9,23,3.0598380062003443,1.9583514053737034,4.415861239328837
legacy_three_workloads,workload,workload,Diem,VISA,latency_positive_commit,sample_std_pct,mean,10,10,137,9,23,5.1852702996879305,3.36140363083133,6.21510024675942
legacy_three_workloads,workload,workload,Diem,VISA,latency_positive_commit,sample_std_pct,median,10,10,137,9,23,3.0691353382962445,2.188555530591413,3.4446027553644445
legacy_three_workloads,workload,workload,Ethereum,GAFAM,latency_positive_commit,iqr_pct,mean,10,10,132,13,15,8.117438582445507,6.065211531335308,10.324018457009224
