blockchain,mode,workload,cores,ram,secondaries,dataset,link_strategy,network_size,dynamic,metric,unit,value_column,eligibility_column,n_observed,n_positive_commit,n_zero_commit,n_no_submission,n_tps_censored,n_metric,mean,minimum,maximum,q25,q75,sample_std,iqr,iqr_pct,sample_std_pct,delta_min,delta_max,delta_min_pct,delta_max_pct,range_abs,wcd_abs,wcd_pct
Ethereum,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,1.9846153846153847,0.1,3.7,1.1,2.5,1.0447058229043507,1.4,70.54263565891473,52.640215882777355,-1.8846153846153846,1.7153846153846155,-94.96124031007751,86.43410852713178,3.6,1.8846153846153846,94.96124031007751
Ethereum,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,10.004615384615384,1.71,17.63,5.81,13.83,5.319816123677922,8.02,80.16300169152699,53.1736195662102,-8.294615384615383,7.625384615384615,-82.90788866676917,76.21866830693526,15.919999999999998,8.294615384615383,82.90788866676917
Ethereum,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,9.187687446719686,7.41148631151005,11.348128647263737,8.345553259956413,10.257711067258994,1.1938919528808263,1.912157807302581,20.812177366626525,12.994477226226127,-1.7762011352096359,2.160441200544051,-19.33240704486306,23.514526512494736,3.936642335753687,2.160441200544051,23.514526512494736
Ethereum,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,9.187687446719686,7.41148631151005,11.348128647263737,8.345553259956413,10.257711067258994,1.1938919528808263,1.912157807302581,20.812177366626525,12.994477226226127,-1.7762011352096359,2.160441200544051,-19.33240704486306,23.514526512494736,3.936642335753687,2.160441200544051,23.514526512494736
Ethereum,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,3.93076923076923,2.1,6.0,3.0,5.3,1.290597158543682,2.3,58.51272015655577,32.83319581422283,-1.83076923076923,2.06923076923077,-46.575342465753415,52.641878669275954,3.9,2.06923076923077,52.641878669275954
Ethereum,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,17.567692307692305,8.01,24.53,13.13,22.31,5.247502824909758,9.179999999999998,52.25501357386811,29.87018859962644,-9.557692307692305,6.9623076923076965,-54.404939136526835,39.63131622734043,16.520000000000003,9.557692307692305,54.404939136526835
Ethereum,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,9.37741588224445,7.321334680986386,11.758200717475164,8.529925052200062,10.213783417268662,1.3820243479991932,1.6838583650686,17.956528602478645,14.73779520236454,-2.056081201258065,2.3807848352307133,-21.925882642691853,25.388495776737173,4.436866036488778,2.3807848352307133,25.388495776737173
Ethereum,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,9.37741588224445,7.321334680986386,11.758200717475164,8.529925052200062,10.213783417268662,1.3820243479991932,1.6838583650686,17.956528602478645,14.73779520236454,-2.056081201258065,2.3807848352307133,-21.925882642691853,25.388495776737173,4.436866036488778,2.3807848352307133,25.388495776737173
Ethereum,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,11.192307692307692,6.5,14.2,9.7,13.3,2.5174264433019484,3.6000000000000014,32.16494845360826,22.49246994015487,-4.692307692307692,3.0076923076923077,-41.92439862542955,26.872852233676976,7.699999999999999,4.692307692307692,41.92439862542955
Ethereum,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,84.35846153846153,70.41,94.05,77.88,93.25,8.949085471109926,15.370000000000005,18.219867597979327,10.60840288917523,-13.94846153846153,9.691538461538471,-16.534750971130514,11.488519687049783,23.64,13.94846153846153,16.534750971130514
Ethereum,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,14.292859740896564,12.077763050085318,16.589242553028726,12.516954107900672,16.384473095892,1.7939738505447178,3.86751898799133,27.059098445674163,12.551538901704673,-2.2150966908112455,2.296382812132162,-15.497925054655974,16.066643441280384,4.511479502943407,2.296382812132162,16.066643441280384
Ethereum,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,14.292859740896564,12.077763050085318,16.589242553028726,12.516954107900672,16.384473095892,1.7939738505447178,3.86751898799133,27.059098445674163,12.551538901704673,-2.2150966908112455,2.296382812132162,-15.497925054655974,16.066643441280384,4.511479502943407,2.296382812132162,16.066643441280384
Ethereum,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,10.592307692307692,7.3,15.9,9.2,11.8,2.2130151145972543,2.6000000000000014,24.546114742193186,20.89266266504307,-3.292307692307692,5.307692307692308,-31.082062454611474,50.10893246187364,8.600000000000001,5.307692307692308,50.10893246187364
Ethereum,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,89.1676923076923,79.6,99.07,87.04,91.74,5.520656896067945,4.699999999999989,5.270967407995294,6.191319695723123,-9.567692307692312,9.902307692307687,-10.729998792249699,11.105264065977668,19.47,9.902307692307687,11.105264065977668
Ethereum,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,15.382067227079117,12.010197960686709,18.663846536794484,14.410846896380663,16.295216300529184,1.8374283417246116,1.8843694041485204,12.250430168652573,11.945262717939107,-3.371869266392409,3.2817793097153665,-21.920780975761534,21.335099250756166,6.653648576107775,3.371869266392409,21.920780975761534
Ethereum,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,15.382067227079117,12.010197960686709,18.663846536794484,14.410846896380663,16.295216300529184,1.8374283417246116,1.8843694041485204,12.250430168652573,11.945262717939107,-3.371869266392409,3.2817793097153665,-21.920780975761534,21.335099250756166,6.653648576107775,3.371869266392409,21.920780975761534
Ethereum,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,0.7384615384615384,0.1,1.4,0.6,0.8,0.32796966714027465,0.20000000000000007,27.083333333333346,44.41255909191219,-0.6384615384615384,0.6615384615384615,-86.45833333333333,89.58333333333333,1.2999999999999998,0.6615384615384615,89.58333333333333
Ethereum,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,58.309230769230766,9.22,88.13,50.32,76.64,25.11527339473548,26.32,45.13865069523232,43.0725514012244,-49.08923076923077,29.82076923076923,-84.18775230205007,51.14245006728055,78.91,49.08923076923077,84.18775230205007
Ethereum,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,21.21850518420555,16.46765288466971,24.266490991060994,20.27332968211109,22.119694491378613,2.039115553713206,1.8463648092675236,8.701672399815916,9.61008108729104,-4.75085229953584,3.0479858068554435,-22.390136620331948,14.364752749521099,7.798838106391283,4.75085229953584,22.390136620331948
Ethereum,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,21.21850518420555,16.46765288466971,24.266490991060994,20.27332968211109,22.119694491378613,2.039115553713206,1.8463648092675236,8.701672399815916,9.61008108729104,-4.75085229953584,3.0479858068554435,-22.390136620331948,14.364752749521099,7.798838106391283,4.75085229953584,22.390136620331948
Ethereum,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,1.0153846153846156,0.6,1.4,0.9,1.2,0.2303842943364913,0.29999999999999993,29.545454545454533,22.689362321018077,-0.4153846153846156,0.38461538461538436,-40.90909090909092,37.87878787878785,0.7999999999999999,0.4153846153846156,40.90909090909092
Ethereum,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,79.58615384615385,55.62,101.88,74.55,86.76,13.180931642883177,12.210000000000008,15.341864645956981,16.5618402270864,-23.96615384615385,22.293846153846147,-30.113471612766045,28.012217045871907,46.26,23.96615384615385,30.113471612766045
Ethereum,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,19.98603325617717,15.16671034735573,24.10050799811017,18.03096153228773,22.125313220621976,2.828235990035862,4.094351688334246,20.48606462249725,14.151062163182015,-4.819322908821439,4.114474741933002,-24.11345386574852,20.58675020297649,8.93379765075444,4.819322908821439,24.11345386574852
Ethereum,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,19.98603325617717,15.16671034735573,24.10050799811017,18.03096153228773,22.125313220621976,2.828235990035862,4.094351688334246,20.48606462249725,14.151062163182015,-4.819322908821439,4.114474741933002,-24.11345386574852,20.58675020297649,8.93379765075444,4.819322908821439,24.11345386574852
Ethereum,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,13.053846153846154,9.0,15.0,12.1,14.2,1.7524342044783427,2.0999999999999996,16.087212728344134,13.424658018985536,-4.053846153846154,1.9461538461538463,-31.05480259281084,14.908662345315264,6.0,4.053846153846154,31.05480259281084
Ethereum,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,146.24923076923076,125.79,194.18,131.34,148.04,21.0208109031417,16.69999999999999,11.418863478571872,14.37327963544014,-20.459230769230757,47.93076923076924,-13.989291199427734,32.77334792030466,68.39,47.93076923076924,32.77334792030466
Ethereum,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,22.931617143288296,17.031398360859942,27.53272201915991,22.084002312467916,24.52685140153067,2.719671484092167,2.4428490890627543,10.652755424088072,11.859920157825286,-5.900218782428354,4.601104875871613,-25.7296236264578,20.06445880864656,10.501323658299967,5.900218782428354,25.7296236264578
Ethereum,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,22.931617143288296,17.031398360859942,27.53272201915991,22.084002312467916,24.52685140153067,2.719671484092167,2.4428490890627543,10.652755424088072,11.859920157825286,-5.900218782428354,4.601104875871613,-25.7296236264578,20.06445880864656,10.501323658299967,5.900218782428354,25.7296236264578
Ethereum,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,8.561538461538463,8.0,9.0,8.4,8.8,0.3202563076101744,0.40000000000000036,4.672057502246185,3.7406397115294396,-0.5615384615384631,0.4384615384615369,-6.558849955076387,5.121293800539064,1.0,0.5615384615384631,6.558849955076387
Ethereum,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,127.33999999999999,116.16,137.05,123.98,131.28,6.217711261656764,7.299999999999997,5.732684152662163,4.8827636733601105,-11.179999999999993,9.710000000000022,-8.77964504476205,7.625255222239692,20.890000000000015,11.179999999999993,8.77964504476205
Ethereum,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,21.124438348596414,14.208874020876973,23.619052351529707,19.98933554820341,22.987146177258246,2.7443843142930544,2.997810629054836,14.19119684786328,12.991513757691937,-6.915564327719441,2.494614002933293,-32.737269571850824,11.809137652642226,9.410178330652734,6.915564327719441,32.737269571850824
Ethereum,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,21.124438348596414,14.208874020876973,23.619052351529707,19.98933554820341,22.987146177258246,2.7443843142930544,2.997810629054836,14.19119684786328,12.991513757691937,-6.915564327719441,2.494614002933293,-32.737269571850824,11.809137652642226,9.410178330652734,6.915564327719441,32.737269571850824
Ethereum,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,15.49230769230769,9.1,18.2,14.6,17.0,2.389721580178166,2.4000000000000004,15.491559086395236,15.425213774734937,-6.392307692307691,2.7076923076923087,-41.261171797418065,17.477656405163863,9.1,6.392307692307691,41.261171797418065
Ethereum,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,151.11384615384617,134.07,197.63,144.37,150.59,15.654229747079828,6.219999999999999,4.116101971005048,10.359229247029125,-17.043846153846175,46.51615384615383,-11.278811695715929,30.782191725036636,63.56,46.51615384615383,30.782191725036636
Ethereum,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,22.29148522483075,19.191620461022936,27.83202490879692,20.664348668326834,23.33567579870125,2.77993783953918,2.671327130374415,11.983621115558472,12.470850692544136,-3.0998647638078154,5.54053968396617,-13.906048576587615,24.854959766406665,8.640404447773985,5.54053968396617,24.854959766406665
Ethereum,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,22.29148522483075,19.191620461022936,27.83202490879692,20.664348668326834,23.33567579870125,2.77993783953918,2.671327130374415,11.983621115558472,12.470850692544136,-3.0998647638078154,5.54053968396617,-13.906048576587615,24.854959766406665,8.640404447773985,5.54053968396617,24.854959766406665
Ethereum,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,11.123076923076924,9.5,12.7,10.6,11.7,0.9248007408390251,1.0999999999999996,9.889349930843704,8.314252856782382,-1.6230769230769244,1.5769230769230749,-14.591977869986179,14.177040110650049,3.1999999999999993,1.6230769230769244,14.591977869986179
Ethereum,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,124.98461538461538,114.05,135.5,119.91,133.35,7.5621200900547905,13.439999999999998,10.753323485967503,6.050440741673578,-10.934615384615384,10.515384615384619,-8.748769079271295,8.413343180699165,21.450000000000003,10.934615384615384,8.748769079271295
Ethereum,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,23.888927768755707,15.65769570174464,30.884313662127163,19.76844697256672,26.71833921463292,4.44319904460816,6.949892242066198,29.092524827154243,18.599407590069458,-8.231232067011067,6.995385893371456,-34.45626420193159,29.28296305755803,15.226617960382523,8.231232067011067,34.45626420193159
Ethereum,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,23.888927768755707,15.65769570174464,30.884313662127163,19.76844697256672,26.71833921463292,4.44319904460816,6.949892242066198,29.092524827154243,18.599407590069458,-8.231232067011067,6.995385893371456,-34.45626420193159,29.28296305755803,15.226617960382523,8.231232067011067,34.45626420193159
Ethereum,torus,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,14,14,0,0,0,14,10.485714285714284,1.1,19.8,4.075,16.375,6.558946578512454,12.3,117.30245231607631,62.551261647938944,-9.385714285714284,9.314285714285717,-89.50953678474114,88.82833787465944,18.7,9.385714285714284,89.50953678474114
Ethereum,torus,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,14,14,0,0,0,14,54.922142857142866,23.15,112.34,39.32,52.3075,27.647256416553113,12.987499999999997,23.64711084522245,50.33899804030947,-31.772142857142867,57.41785714285714,-57.84942320947836,104.5440948875681,89.19,57.41785714285714,104.5440948875681
Ethereum,torus,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,14,14,0,0,0,14,10.364140282579994,8.574810521144276,12.33020034608364,9.434759321518044,11.420734953412666,1.228374111062587,1.9859756318946218,19.161991035885936,11.852156354224897,-1.7893297614357184,1.9660600635036456,-17.264623139492013,18.969832614174393,3.755389824939364,1.9660600635036456,18.969832614174393
Ethereum,torus,DDoS,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,14,14,0,0,0,14,10.364140282579994,8.574810521144276,12.33020034608364,9.434759321518044,11.420734953412666,1.228374111062587,1.9859756318946218,19.161991035885936,11.852156354224897,-1.7893297614357184,1.9660600635036456,-17.264623139492013,18.969832614174393,3.755389824939364,1.9660600635036456,18.969832614174393
Ethereum,torus,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,11.207692307692309,7.7,15.9,9.6,12.8,2.4787300305000066,3.200000000000001,28.55181880576528,22.116328343514127,-3.5076923076923086,4.692307692307692,-31.29718599862732,41.86684969114618,8.2,4.692307692307692,41.86684969114618
Ethereum,torus,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,55.51769230769231,49.32,62.92,53.76,56.76,3.54457838077195,3.0,5.403682817674199,6.384592430692274,-6.197692307692307,7.402307692307694,-11.16345447743616,13.33324096268688,13.600000000000001,7.402307692307694,13.33324096268688
Ethereum,torus,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,10.310358667782644,7.569895388676973,13.310873546665649,9.478721169287995,11.361278880656984,1.6991859410356642,1.8825577113689889,18.258896436372506,16.48037663660728,-2.740463279105671,3.0005148788830045,-26.57970849907434,29.101944709827425,5.740978157988676,3.0005148788830045,29.101944709827425
Ethereum,torus,DDoS,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,10.310358667782644,7.569895388676973,13.310873546665649,9.478721169287995,11.361278880656984,1.6991859410356642,1.8825577113689889,18.258896436372506,16.48037663660728,-2.740463279105671,3.0005148788830045,-26.57970849907434,29.101944709827425,5.740978157988676,3.0005148788830045,29.101944709827425
Ethereum,torus,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,16,16,0,0,0,16,2.90625,1.1,5.3,1.775,4.275,1.5053100455830795,2.5000000000000004,86.02150537634411,51.795614471675854,-1.80625,2.39375,-62.1505376344086,82.36559139784946,4.199999999999999,2.39375,82.36559139784946
Ethereum,torus,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,16,16,0,0,0,16,12.844375,5.04,27.47,7.86,16.6175,5.836342426268927,8.7575,68.18159700257895,45.43889777641129,-7.804374999999999,14.625625,-60.761033526349074,113.86793829983942,22.43,14.625625,113.86793829983942
Ethereum,torus,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,16,16,0,0,0,16,8.917134633521984,7.405581760500407,10.25676377506822,8.160430346988777,9.606501900547755,0.9358708929198026,1.446071553558978,16.216773806720308,10.495197520082339,-1.5115528730215768,1.3396291415462365,-16.951105205244183,15.023089777182447,2.8511820145678133,1.5115528730215768,16.951105205244183
Ethereum,torus,FIFA,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,16,16,0,0,0,16,8.917134633521984,7.405581760500407,10.25676377506822,8.160430346988777,9.606501900547755,0.9358708929198026,1.446071553558978,16.216773806720308,10.495197520082339,-1.5115528730215768,1.3396291415462365,-16.951105205244183,15.023089777182447,2.8511820145678133,1.5115528730215768,16.951105205244183
Ethereum,torus,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,4.038461538461538,2.0,7.7,3.3,4.6,1.6266214789856417,1.2999999999999998,32.19047619047618,40.278246146311126,-2.0384615384615383,3.661538461538462,-50.476190476190474,90.66666666666667,5.7,3.661538461538462,90.66666666666667
Ethereum,torus,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,18.842307692307692,8.62,27.95,15.77,24.06,5.9068634568132605,8.29,43.99673402735252,31.34893853381196,-10.222307692307693,9.107692307692307,-54.251888140436826,48.336395182690346,19.33,10.222307692307693,54.251888140436826
Ethereum,torus,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,9.362507458282842,7.325404322965483,11.142291974949089,8.266772455129184,10.557458577689616,1.3276281753598747,2.290686122560432,24.466587960193326,14.180262939981382,-2.037103135317359,1.779784516666247,-21.758093591852585,19.009699320364263,3.816887651983606,2.037103135317359,21.758093591852585
Ethereum,torus,FIFA,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,9.362507458282842,7.325404322965483,11.142291974949089,8.266772455129184,10.557458577689616,1.3276281753598747,2.290686122560432,24.466587960193326,14.180262939981382,-2.037103135317359,1.779784516666247,-21.758093591852585,19.009699320364263,3.816887651983606,2.037103135317359,21.758093591852585
Ethereum,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,15,15,0,0,0,15,9.813333333333334,6.5,16.3,8.95,10.05,2.182026144490046,1.1000000000000014,11.209239130434796,22.23532076586324,-3.3133333333333344,6.486666666666666,-33.76358695652174,66.10054347826086,9.8,6.486666666666666,66.10054347826086
Ethereum,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,15,15,0,0,0,15,93.574,83.71,104.74,86.9,98.125,7.016775612772579,11.224999999999994,11.995853549062769,7.498638096877957,-9.864000000000004,11.165999999999997,-10.541389702267729,11.932801846666806,21.03,11.165999999999997,11.932801846666806
Ethereum,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,15,15,0,0,0,15,13.878271218879512,8.724575641284817,17.90535514921804,11.788087716782718,16.663226929237744,2.9674713025558397,4.875139212455027,35.127856600922016,21.382139430442866,-5.153695577594695,4.027083930338527,-37.13499683291813,29.017187132502674,9.180779507933222,5.153695577594695,37.13499683291813
Ethereum,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,15,15,0,0,0,15,13.878271218879512,8.724575641284817,17.90535514921804,11.788087716782718,16.663226929237744,2.9674713025558397,4.875139212455027,35.127856600922016,21.382139430442866,-5.153695577594695,4.027083930338527,-37.13499683291813,29.017187132502674,9.180779507933222,5.153695577594695,37.13499683291813
Ethereum,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,8.223076923076924,6.8,10.0,7.4,8.7,1.0141941350598236,1.299999999999999,15.809167446211397,12.33351146471254,-1.4230769230769242,1.776923076923076,-17.30589335827878,21.60898035547239,3.2,1.776923076923076,21.60898035547239
Ethereum,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,91.4530769230769,75.48,99.74,89.1,95.56,6.045655995031177,6.460000000000008,7.063731716138593,6.61066439581503,-15.973076923076903,8.286923076923088,-17.465871527222852,9.061393400566928,24.25999999999999,15.973076923076903,17.465871527222852
Ethereum,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,15.148020783927425,13.38039376219487,17.45502468485036,13.912026022093649,16.079041432018517,1.28877243146457,2.1670154099248684,14.305600981378022,8.507860200667286,-1.7676270217325545,2.307003900922936,-11.66902955142541,15.229738154114148,4.074630922655491,2.307003900922936,15.229738154114148
Ethereum,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,15.148020783927425,13.38039376219487,17.45502468485036,13.912026022093649,16.079041432018517,1.28877243146457,2.1670154099248684,14.305600981378022,8.507860200667286,-1.7676270217325545,2.307003900922936,-11.66902955142541,15.229738154114148,4.074630922655491,2.307003900922936,15.229738154114148
Ethereum,torus,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,15,14,0,1,0,14,0.6428571428571429,0.2,1.0,0.4,0.8,0.2622807823520602,0.4,62.222222222222214,40.799232810320476,-0.4428571428571429,0.3571428571428571,-68.8888888888889,55.55555555555554,0.8,0.4428571428571429,68.8888888888889
Ethereum,torus,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,15,14,0,1,0,14,53.870000000000005,18.74,84.59,37.85,65.7925,18.85262356767926,27.942500000000003,51.87024317802116,34.99651673970532,-35.13000000000001,30.72,-65.21254872842029,57.02617412288843,65.85000000000001,35.13000000000001,65.21254872842029
Ethereum,torus,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,15,14,0,1,0,15,20.430334453274373,17.254242167255573,23.83966960253748,18.61943919115342,22.520492250107118,2.2977652750919253,3.9010530589537,19.094416040401516,11.246831422887755,-3.1760922860188003,3.409335149263107,-15.545963250297,16.687613005359747,6.5854274352819075,3.409335149263107,16.687613005359747
Ethereum,torus,Gaming,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,15,14,0,1,0,14,20.45491628909281,17.254242167255573,23.83966960253748,18.388343695533344,22.52213544123247,2.38245603131424,4.133791745699128,20.209282146529205,11.647351656895504,-3.2006741218372383,3.3847533134446692,-15.64745646768516,16.547382866824652,6.5854274352819075,3.3847533134446692,16.547382866824652
Ethereum,torus,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,0.8692307692307693,0.4,1.1,0.8,1.0,0.2056883378018606,0.19999999999999996,23.00884955752212,23.66326010109901,-0.46923076923076923,0.23076923076923084,-53.98230088495575,26.54867256637169,0.7000000000000001,0.46923076923076923,53.98230088495575
Ethereum,torus,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,86.88538461538464,35.61,105.68,81.94,98.65,20.839296859293107,16.710000000000008,19.232233446361704,23.98481281005129,-51.27538461538464,18.79461538461537,-59.014971093660094,21.631503926481372,70.07000000000001,51.27538461538464,59.014971093660094
