metric,dataset,run,hash,blockchain,mode,workload,network_size,metric_value,configuration_mean,absolute_deviation,relative_deviation,plot_x,plot_offset
tps,2023,4,c6b2dc,Ethereum,torus,GAFAM,40 nodes,7.2,8.223076923076924,-1.0230769230769239,-12.441534144059878,16.0,2.7755575615628914e-17
tps,2023,9,c6b2dc,Ethereum,torus,GAFAM,40 nodes,7.7,8.223076923076924,-0.5230769230769239,-6.361085126286258,16.15,0.15000000000000002
tps,2023,8,c6b2dc,Ethereum,torus,GAFAM,40 nodes,8.5,8.223076923076924,0.27692307692307594,3.367633302151531,16.12,0.12
tps,2023,6,3a1dc8,Ethereum,torus,FIFA,40 nodes,2.0,4.038461538461538,-2.0384615384615383,-50.476190476190474,16.06,0.06
tps,2023,2,3a1dc8,Ethereum,torus,FIFA,40 nodes,4.5,4.038461538461538,0.4615384615384617,11.428571428571432,15.94,-0.06
tps,2023,5,3a1dc8,Ethereum,torus,FIFA,40 nodes,4.0,4.038461538461538,-0.038461538461538325,-0.952380952380949,16.03,0.03
tps,2023,3,3a1dc8,Ethereum,torus,FIFA,40 nodes,6.2,4.038461538461538,2.161538461538462,53.52380952380953,15.97,-0.03
tps,2023,10,3a1dc8,Ethereum,torus,FIFA,40 nodes,2.0,4.038461538461538,-2.0384615384615383,-50.476190476190474,16.18,0.18000000000000005
tps,2023,1,3a1dc8,Ethereum,torus,FIFA,40 nodes,3.7,4.038461538461538,-0.33846153846153815,-8.380952380952372,15.85,-0.15
tps,2023,7,3a1dc8,Ethereum,torus,FIFA,40 nodes,7.7,4.038461538461538,3.661538461538462,90.66666666666667,16.09,0.08999999999999997
tps,2023,4,3a1dc8,Ethereum,torus,FIFA,40 nodes,3.3,4.038461538461538,-0.7384615384615385,-18.28571428571429,16.0,2.7755575615628914e-17
tps,2023,9,3a1dc8,Ethereum,torus,FIFA,40 nodes,2.2,4.038461538461538,-1.8384615384615381,-45.52380952380952,16.15,0.15000000000000002
tps,2023,8,3a1dc8,Ethereum,torus,FIFA,40 nodes,4.6,4.038461538461538,0.5615384615384613,13.9047619047619,16.12,0.12
tps,2023,6,9e5358,Ethereum,torus,PayPal,40 nodes,8.1,8.238461538461538,-0.13846153846153797,-1.6806722689075573,16.06,0.06
tps,2023,2,9e5358,Ethereum,torus,PayPal,40 nodes,8.6,8.238461538461538,0.36153846153846203,4.388422035480866,15.91,-0.08999999999999998
tps,2023,5,9e5358,Ethereum,torus,PayPal,40 nodes,8.0,8.238461538461538,-0.23846153846153761,-2.8944911297852376,16.03,0.03
tps,2023,3,9e5358,Ethereum,torus,PayPal,40 nodes,8.2,8.238461538461538,-0.038461538461538325,-0.466853408029877,15.97,-0.03
tps,2023,10,9e5358,Ethereum,torus,PayPal,40 nodes,8.0,8.238461538461538,-0.23846153846153761,-2.8944911297852376,16.18,0.18000000000000005
tps,2023,1,9e5358,Ethereum,torus,PayPal,40 nodes,8.0,8.238461538461538,-0.23846153846153761,-2.8944911297852376,15.85,-0.15
tps,2023,7,9e5358,Ethereum,torus,PayPal,40 nodes,8.2,8.238461538461538,-0.038461538461538325,-0.466853408029877,16.09,0.08999999999999997
tps,2023,4,9e5358,Ethereum,torus,PayPal,40 nodes,8.0,8.238461538461538,-0.23846153846153761,-2.8944911297852376,16.0,2.7755575615628914e-17
tps,2023,9,9e5358,Ethereum,torus,PayPal,40 nodes,8.6,8.238461538461538,0.36153846153846203,4.388422035480866,16.15,0.15000000000000002
tps,2023,8,9e5358,Ethereum,torus,PayPal,40 nodes,8.3,8.238461538461538,0.061538461538463096,0.7469654528478248,16.12,0.12
tps,2023,6,8e9895,Ethereum,torus,DDoS,40 nodes,12.8,11.207692307692307,1.5923076923076938,14.207275223061098,16.06,0.06
tps,2023,2,8e9895,Ethereum,torus,DDoS,40 nodes,9.8,11.207692307692307,-1.4076923076923062,-12.560054907343845,15.94,-0.06
tps,2023,5,8e9895,Ethereum,torus,DDoS,40 nodes,9.6,11.207692307692307,-1.6076923076923073,-14.344543582704183,16.03,0.03
tps,2023,3,8e9895,Ethereum,torus,DDoS,40 nodes,10.4,11.207692307692307,-0.8076923076923066,-7.20658888126286,15.97,-0.03
tps,2023,10,8e9895,Ethereum,torus,DDoS,40 nodes,10.5,11.207692307692307,-0.707692307692307,-6.314344543582697,16.18,0.18000000000000005
tps,2023,1,8e9895,Ethereum,torus,DDoS,40 nodes,13.1,11.207692307692307,1.8923076923076927,16.884008236101586,15.88,-0.12
tps,2023,7,8e9895,Ethereum,torus,DDoS,40 nodes,15.9,11.207692307692307,4.692307692307693,41.8668496911462,16.09,0.08999999999999997
tps,2023,4,8e9895,Ethereum,torus,DDoS,40 nodes,8.8,11.207692307692307,-2.4076923076923062,-21.482498284145493,16.0,2.7755575615628914e-17
tps,2023,9,8e9895,Ethereum,torus,DDoS,40 nodes,7.7,11.207692307692307,-3.5076923076923068,-31.29718599862731,16.15,0.15000000000000002
tps,2023,8,8e9895,Ethereum,torus,DDoS,40 nodes,10.8,11.207692307692307,-0.40769230769230624,-3.6376115305421974,16.12,0.12
tps,2023,1,7b489f,Ethereum,torus,DDoS,40 nodes,12.1,11.207692307692307,0.8923076923076927,7.961564859299935,15.85,-0.15
tps,2023,1,97a787,Ethereum,torus,GAFAM,40 nodes,9.3,8.223076923076924,1.0769230769230766,13.096351730589332,15.85,-0.15
tps,2023,1,1e5617,Ethereum,torus,PayPal,40 nodes,8.7,8.238461538461538,0.4615384615384617,5.602240896358546,15.82,-0.18
tps,2023,1,43b520,Ethereum,torus,VISA,40 nodes,9.6,9.215384615384615,0.384615384615385,4.173622704507517,15.82,-0.18
tps,2023,1,60c8c9,Ethereum,torus,Gaming,40 nodes,1.1,0.8692307692307693,0.23076923076923084,26.54867256637169,15.85,-0.15
tps,2023,1,74c033,Ethereum,torus,FIFA,40 nodes,4.3,4.038461538461538,0.2615384615384615,6.476190476190475,15.88,-0.12
tps,2023,1,39022b,Quorum,fat-tree,VISA,10 nodes,4.7,6.566666666666666,-1.8666666666666663,-28.42639593908629,17.82,-0.18
tps,2023,1,efddad,Quorum,fat-tree,PayPal,10 nodes,33.7,155.9,-122.2,-78.38357921744708,17.875384615384615,-0.12461538461538461
tps,2023,1,e6711a,Quorum,fat-tree,GAFAM,10 nodes,82.3,95.02000000000001,-12.720000000000013,-13.38665544095981,17.86,-0.13999999999999999
tps,2023,1,056ee8,Quorum,full mesh,GAFAM,10 nodes,85.9,84.09,1.8100000000000023,2.1524557022238104,18.82,-0.18
tps,2023,1,821059,Quorum,full mesh,PayPal,10 nodes,26.3,161.8,-135.5,-83.74536464771322,18.88,-0.12
tps,2023,1,510d65,Quorum,full mesh,VISA,10 nodes,7.3,4.7875,2.5125,52.4804177545692,18.82,-0.18
tps,2023,1,81d514,Quorum,hypercube,PayPal,10 nodes,147.5,182.66470588235296,-35.16470588235296,-19.2509580394809,19.8875,-0.11249999999999999
tps,2023,1,2547cb,Quorum,hypercube,GAFAM,10 nodes,22.8,82.96153846153847,-60.16153846153847,-72.51738525730181,19.85,-0.15
tps,2023,1,7f206b,Quorum,hypercube,VISA,10 nodes,13.5,8.025,5.475,68.22429906542055,19.82,-0.18
tps,2023,1,9512cc,Quorum,scale-free,VISA,10 nodes,2.7,7.6,-4.8999999999999995,-64.47368421052632,20.91,-0.09
tps,2023,1,433e89,Quorum,scale-free,PayPal,10 nodes,75.5,147.88,-72.38,-48.94509061401136,20.845714285714287,-0.15428571428571428
tps,2023,1,3a66ab,Quorum,scale-free,GAFAM,10 nodes,110.9,70.59166666666667,40.30833333333334,57.10069649392044,20.82,-0.18
tps,2023,1,31cfe5,Quorum,fat-tree,GAFAM,10 nodes,165.9,95.02000000000001,70.88,74.59482214270679,17.82,-0.18
tps,2023,2,31cfe5,Quorum,fat-tree,GAFAM,10 nodes,112.1,95.02000000000001,17.079999999999984,17.975163123552917,17.94,-0.059999999999999984
tps,2023,1,f719b2,Quorum,fat-tree,GAFAM,10 nodes,167.0,95.02000000000001,71.97999999999999,75.7524731635445,17.9,-0.09999999999999999
tps,2023,2,f719b2,Quorum,fat-tree,GAFAM,10 nodes,60.4,95.02000000000001,-34.62000000000001,-36.43443485581984,18.02,0.01999999999999999
tps,2023,2,0ba8aa,Quorum,fat-tree,PayPal,10 nodes,46.7,155.9,-109.2,-70.04490057729313,17.903076923076924,-0.09692307692307692
tps,2023,1,aadf24,Quorum,fat-tree,PayPal,10 nodes,66.6,155.9,-89.30000000000001,-57.280307889672876,17.84769230769231,-0.1523076923076923
tps,2023,2,aadf24,Quorum,fat-tree,PayPal,10 nodes,80.2,155.9,-75.7,-48.556767158434894,17.95846153846154,-0.04153846153846155
tps,2023,3,fed60a,Quorum,fat-tree,VISA,10 nodes,5.8,6.566666666666666,-0.7666666666666666,-11.675126903553299,18.18,0.18
tps,2023,1,fed60a,Quorum,fat-tree,VISA,10 nodes,9.2,6.566666666666666,2.633333333333333,40.10152284263958,18.0,0.0
tps,2023,2,4a9f3e,Quorum,fat-tree,GAFAM,10 nodes,53.1,95.02000000000001,-41.92000000000001,-44.11702799410651,17.98,-0.01999999999999999
tps,2023,4,4a9f3e,Quorum,fat-tree,GAFAM,10 nodes,114.0,95.02000000000001,18.97999999999999,19.974742159545347,18.06,0.060000000000000026
tps,2023,5,4a9f3e,Quorum,fat-tree,GAFAM,10 nodes,106.7,95.02000000000001,11.679999999999993,12.292149021258673,18.1,0.10000000000000003
tps,2023,6,4a9f3e,Quorum,fat-tree,GAFAM,10 nodes,50.0,95.02000000000001,-45.02000000000001,-47.37949905283099,18.14,0.14
tps,2023,7,4a9f3e,Quorum,fat-tree,GAFAM,10 nodes,38.7,95.02000000000001,-56.32000000000001,-59.271732266891185,18.18,0.18
tps,2023,8,a5cf3d,Quorum,fat-tree,PayPal,10 nodes,195.4,155.9,39.5,25.336754329698525,18.124615384615385,0.12461538461538463
tps,2023,3,a5cf3d,Quorum,fat-tree,PayPal,10 nodes,195.5,155.9,39.599999999999994,25.40089801154586,17.986153846153847,-0.013846153846153841
tps,2023,2,a5cf3d,Quorum,fat-tree,PayPal,10 nodes,195.8,155.9,39.900000000000006,25.593329057087878,17.93076923076923,-0.06923076923076923
tps,2023,1,a5cf3d,Quorum,fat-tree,PayPal,10 nodes,195.9,155.9,40.0,25.657472738935216,17.82,-0.18
tps,2023,9,a5cf3d,Quorum,fat-tree,PayPal,10 nodes,195.4,155.9,39.5,25.336754329698525,18.15230769230769,0.1523076923076923
tps,2023,4,a5cf3d,Quorum,fat-tree,PayPal,10 nodes,195.3,155.9,39.400000000000006,25.272610647851188,18.013846153846153,0.013846153846153841
tps,2023,5,a5cf3d,Quorum,fat-tree,PayPal,10 nodes,195.4,155.9,39.5,25.336754329698525,18.04153846153846,0.041538461538461524
tps,2023,6,a5cf3d,Quorum,fat-tree,PayPal,10 nodes,195.2,155.9,39.29999999999998,25.208466966003837,18.06923076923077,0.0692307692307692
tps,2023,10,a5cf3d,Quorum,fat-tree,PayPal,10 nodes,195.7,155.9,39.79999999999998,25.529185375240527,18.18,0.18
tps,2023,7,a5cf3d,Quorum,fat-tree,PayPal,10 nodes,195.8,155.9,39.900000000000006,25.593329057087878,18.096923076923076,0.09692307692307689
tps,2023,1,310393,Quorum,full mesh,PayPal,10 nodes,42.5,161.8,-119.30000000000001,-73.73300370828184,18.82,-0.18
tps,2023,2,310393,Quorum,full mesh,PayPal,10 nodes,107.8,161.8,-54.000000000000014,-33.37453646477133,18.91,-0.08999999999999998
tps,2023,1,25c8cb,Quorum,full mesh,GAFAM,10 nodes,166.7,84.09,82.60999999999999,98.23998097276724,18.86,-0.13999999999999999
tps,2023,2,25c8cb,Quorum,full mesh,GAFAM,10 nodes,106.1,84.09,22.00999999999999,26.174337019859664,18.94,-0.059999999999999984
tps,2023,3,c2aedc,Quorum,full mesh,VISA,10 nodes,5.7,4.7875,0.9125000000000005,19.06005221932116,19.025714285714287,0.025714285714285717
tps,2023,1,96f27e,Quorum,full mesh,VISA,10 nodes,14.2,4.7875,9.4125,196.6057441253264,18.922857142857143,-0.07714285714285714
tps,2023,2,af6c7c,Quorum,full mesh,VISA,10 nodes,6.7,4.7875,1.9125000000000005,39.94778067885119,18.974285714285713,-0.02571428571428569
tps,2023,3,509e76,Quorum,full mesh,GAFAM,10 nodes,90.1,84.09,6.009999999999991,7.147104293019373,19.02,0.01999999999999999
tps,2023,1,509e76,Quorum,full mesh,GAFAM,10 nodes,63.9,84.09,-20.190000000000005,-24.009989297181594,18.9,-0.09999999999999999
tps,2023,5,509e76,Quorum,full mesh,GAFAM,10 nodes,66.4,84.09,-17.689999999999998,-21.03698418361279,19.06,0.060000000000000026
tps,2023,7,509e76,Quorum,full mesh,GAFAM,10 nodes,28.3,84.09,-55.790000000000006,-66.34558211440124,19.14,0.14
tps,2023,2,509e76,Quorum,full mesh,GAFAM,10 nodes,114.5,84.09,30.409999999999997,36.16363420145082,18.98,-0.01999999999999999
tps,2023,6,509e76,Quorum,full mesh,GAFAM,10 nodes,71.5,84.09,-12.590000000000003,-14.972053751932458,19.1,0.10000000000000003
tps,2023,9,509e76,Quorum,full mesh,GAFAM,10 nodes,47.5,84.09,-36.59,-43.512902842192894,19.18,0.18
tps,2023,8,7d913b,Quorum,full mesh,VISA,10 nodes,1.2,4.7875,-3.5874999999999995,-74.93472584856396,19.18,0.18
tps,2023,1,7d913b,Quorum,full mesh,VISA,10 nodes,1.2,4.7875,-3.5874999999999995,-74.93472584856396,18.87142857142857,-0.12857142857142856
tps,2023,7,7d913b,Quorum,full mesh,VISA,10 nodes,1.0,4.7875,-3.7874999999999996,-79.11227154046996,19.12857142857143,0.12857142857142861
tps,2023,4,7d913b,Quorum,full mesh,VISA,10 nodes,1.0,4.7875,-3.7874999999999996,-79.11227154046996,19.077142857142857,0.07714285714285712
tps,2023,8,6a4392,Quorum,full mesh,PayPal,10 nodes,195.5,161.8,33.69999999999999,20.828182941903577,19.12,0.12
tps,2023,3,6a4392,Quorum,full mesh,PayPal,10 nodes,195.1,161.8,33.29999999999998,20.580964153275637,18.97,-0.03
tps,2023,1,6a4392,Quorum,full mesh,PayPal,10 nodes,196.3,161.8,34.5,21.322620519159454,18.85,-0.15
tps,2023,5,6a4392,Quorum,full mesh,PayPal,10 nodes,198.1,161.8,36.29999999999998,22.435105067985155,19.03,0.03
tps,2023,7,6a4392,Quorum,full mesh,PayPal,10 nodes,197.7,161.8,35.89999999999998,22.187886279357215,19.09,0.08999999999999997
tps,2023,2,6a4392,Quorum,full mesh,PayPal,10 nodes,155.0,161.8,-6.800000000000011,-4.202719406674914,18.94,-0.06
tps,2023,4,6a4392,Quorum,full mesh,PayPal,10 nodes,198.2,161.8,36.39999999999998,22.496909765142135,19.0,2.7755575615628914e-17
tps,2023,10,6a4392,Quorum,full mesh,PayPal,10 nodes,195.1,161.8,33.29999999999998,20.580964153275637,19.18,0.18000000000000005
tps,2023,6,6a4392,Quorum,full mesh,PayPal,10 nodes,197.8,161.8,36.0,22.249690976514213,19.06,0.06
tps,2023,9,6a4392,Quorum,full mesh,PayPal,10 nodes,198.0,161.8,36.19999999999999,22.373300370828176,19.15,0.15000000000000002
tps,2023,2,c6fe2f,Quorum,hypercube,GAFAM,10 nodes,154.7,82.96153846153847,71.73846153846152,86.4719517848864,19.97,-0.03
tps,2023,1,0b6afc,Quorum,hypercube,PayPal,10 nodes,80.9,182.66470588235296,-101.76470588235296,-55.711203426400026,19.82,-0.18
tps,2023,2,0b6afc,Quorum,hypercube,PayPal,10 nodes,196.7,182.66470588235296,14.035294117647027,7.683637651756656,19.9325,-0.0675
tps,2023,1,07a378,Quorum,hypercube,GAFAM,10 nodes,166.6,82.96153846153847,83.63846153846153,100.8159480760315,19.82,-0.18
tps,2023,2,07a378,Quorum,hypercube,GAFAM,10 nodes,135.0,82.96153846153847,52.03846153846153,62.72600834492349,19.91,-0.08999999999999998
tps,2023,1,a7bc3b,Quorum,hypercube,PayPal,10 nodes,197.7,182.66470588235296,15.035294117647027,8.231088783692378,19.91,-0.09
tps,2023,2,a7bc3b,Quorum,hypercube,PayPal,10 nodes,195.9,182.66470588235296,13.235294117647044,7.245676746208088,20.0,0.0
tps,2023,1,86b2ba,Quorum,hypercube,VISA,10 nodes,2.3,8.025,-5.7250000000000005,-71.33956386292834,19.94,-0.06
tps,2023,1,2b4339,Quorum,hypercube,PayPal,10 nodes,195.4,182.66470588235296,12.735294117647044,6.971951180240226,19.8425,-0.1575
tps,2023,2,2b4339,Quorum,hypercube,PayPal,10 nodes,195.8,182.66470588235296,13.13529411764705,7.190931633014517,19.955,-0.044999999999999984
tps,2023,1,bea3bc,Quorum,hypercube,VISA,10 nodes,16.0,8.025,7.975,99.37694704049844,20.06,0.06
tps,2023,2,b7b1d3,Quorum,hypercube,GAFAM,10 nodes,69.3,82.96153846153847,-13.66153846153847,-16.467315716272612,19.94,-0.06
tps,2023,8,b7b1d3,Quorum,hypercube,GAFAM,10 nodes,95.0,82.96153846153847,12.038461538461533,14.51089476124246,20.12,0.12
tps,2023,5,b7b1d3,Quorum,hypercube,GAFAM,10 nodes,45.2,82.96153846153847,-37.761538461538464,-45.51692165044043,20.06,0.06
tps,2023,1,b7b1d3,Quorum,hypercube,GAFAM,10 nodes,48.3,82.96153846153847,-34.66153846153847,-41.780250347705156,19.88,-0.12
tps,2023,6,b7b1d3,Quorum,hypercube,GAFAM,10 nodes,58.5,82.96153846153847,-24.461538461538467,-29.485396383866487,20.09,0.08999999999999997
tps,2023,10,b7b1d3,Quorum,hypercube,GAFAM,10 nodes,77.0,82.96153846153847,-5.961538461538467,-7.1859063514140065,20.18,0.18000000000000005
tps,2023,4,b7b1d3,Quorum,hypercube,GAFAM,10 nodes,73.0,82.96153846153847,-9.961538461538467,-12.00741770978211,20.03,0.03
tps,2023,3,b7b1d3,Quorum,hypercube,GAFAM,10 nodes,107.7,82.96153846153847,24.738461538461536,29.81919332406119,20.0,2.7755575615628914e-17
tps,2023,9,b7b1d3,Quorum,hypercube,GAFAM,10 nodes,25.4,82.96153846153847,-57.56153846153847,-69.38340287436255,20.15,0.15000000000000002
tps,2023,4,bb1dba,Quorum,hypercube,VISA,10 nodes,0.3,8.025,-7.7250000000000005,-96.26168224299064,20.18,0.18000000000000005
tps,2023,2,3a84bd,Quorum,hypercube,PayPal,10 nodes,196.5,182.66470588235296,13.835294117647038,7.574147425369517,19.9775,-0.022499999999999992
tps,2023,8,3a84bd,Quorum,hypercube,PayPal,10 nodes,195.2,182.66470588235296,12.535294117647027,6.862460953853072,20.135,0.135
tps,2023,5,3a84bd,Quorum,hypercube,PayPal,10 nodes,198.1,182.66470588235296,15.435294117647032,8.45006923646667,20.0675,0.0675
tps,2023,1,3a84bd,Quorum,hypercube,PayPal,10 nodes,197.6,182.66470588235296,14.935294117647032,8.176343670498808,19.865,-0.135
tps,2023,6,3a84bd,Quorum,hypercube,PayPal,10 nodes,195.2,182.66470588235296,12.535294117647027,6.862460953853072,20.09,0.09000000000000002
tps,2023,7,3a84bd,Quorum,hypercube,PayPal,10 nodes,198.1,182.66470588235296,15.435294117647032,8.45006923646667,20.1125,0.11249999999999999
tps,2023,10,3a84bd,Quorum,hypercube,PayPal,10 nodes,122.0,182.66470588235296,-60.66470588235296,-33.21096190384183,20.18,0.18
tps,2023,4,3a84bd,Quorum,hypercube,PayPal,10 nodes,196.4,182.66470588235296,13.735294117647044,7.519402312175949,20.045,0.044999999999999984
tps,2023,3,3a84bd,Quorum,hypercube,PayPal,10 nodes,198.1,182.66470588235296,15.435294117647032,8.45006923646667,20.0225,0.022499999999999992
tps,2023,9,3a84bd,Quorum,hypercube,PayPal,10 nodes,198.2,182.66470588235296,15.535294117647027,8.50481434966024,20.1575,0.15749999999999997
tps,2023,1,adf66c,Quorum,scale-free,GAFAM,10 nodes,31.8,70.59166666666667,-38.79166666666667,-54.95218982410577,20.85272727272727,-0.14727272727272728
tps,2023,1,a5ae9a,Quorum,scale-free,PayPal,10 nodes,42.6,147.88,-105.28,-71.19285907492562,20.922857142857143,-0.07714285714285714
tps,2023,1,97a9f7,Quorum,scale-free,VISA,10 nodes,8.4,7.6,0.8000000000000007,10.526315789473694,21.0,0.0
tps,2023,1,7d7fdc,Quorum,scale-free,VISA,10 nodes,15.2,7.6,7.6,100.0,20.82,-0.18
tps,2023,1,3a7b6c,Quorum,scale-free,PayPal,10 nodes,45.5,147.88,-102.38,-69.23180957533135,20.82,-0.18
tps,2023,2,c5b01f,Quorum,scale-free,GAFAM,10 nodes,34.4,70.59166666666667,-36.19166666666667,-51.26903553299493,20.95090909090909,-0.0490909090909091
tps,2023,1,c5b01f,Quorum,scale-free,GAFAM,10 nodes,67.8,70.59166666666667,-2.7916666666666714,-3.9546688702632578,20.885454545454547,-0.11454545454545455
tps,2023,1,71fae4,Quorum,scale-free,PayPal,10 nodes,30.6,147.88,-117.28,-79.3075466594536,20.897142857142857,-0.10285714285714284
tps,2023,2,71fae4,Quorum,scale-free,PayPal,10 nodes,74.4,147.88,-73.47999999999999,-49.688936975926424,20.974285714285713,-0.02571428571428569
tps,2023,1,f3df5d,Quorum,scale-free,VISA,10 nodes,2.8,7.6,-4.8,-63.15789473684211,21.09,0.09000000000000002
tps,2023,9,046585,Quorum,scale-free,GAFAM,10 nodes,70.6,70.59166666666667,0.008333333333325754,0.011804981702267625,21.14727272727273,0.14727272727272722
tps,2023,6,046585,Quorum,scale-free,GAFAM,10 nodes,53.2,70.59166666666667,-17.391666666666666,-24.63699681265494,21.04909090909091,0.0490909090909091
tps,2023,4,046585,Quorum,scale-free,GAFAM,10 nodes,97.8,70.59166666666667,27.20833333333333,38.54326525793884,20.983636363636364,-0.016363636363636386
tps,2023,7,046585,Quorum,scale-free,GAFAM,10 nodes,101.3,70.59166666666667,30.70833333333333,43.501357572895756,21.081818181818182,0.08181818181818179
tps,2023,5,046585,Quorum,scale-free,GAFAM,10 nodes,61.0,70.59166666666667,-9.591666666666669,-13.587533939322396,21.016363636363636,0.016363636363636386
tps,2023,8,046585,Quorum,scale-free,GAFAM,10 nodes,51.9,70.59166666666667,-18.69166666666667,-26.47857395821037,21.114545454545453,0.1145454545454545
tps,2023,2,046585,Quorum,scale-free,GAFAM,10 nodes,96.3,70.59166666666667,25.70833333333333,36.41836855152874,20.918181818181818,-0.0818181818181818
tps,2023,10,046585,Quorum,scale-free,GAFAM,10 nodes,70.1,70.59166666666667,-0.49166666666667425,-0.696493920434434,21.18,0.18
tps,2023,9,453cd1,Quorum,scale-free,PayPal,10 nodes,194.7,147.88,46.81999999999999,31.660806058966724,21.154285714285713,0.15428571428571425
tps,2023,6,453cd1,Quorum,scale-free,PayPal,10 nodes,195.0,147.88,47.120000000000005,31.863673248579932,21.077142857142857,0.07714285714285712
tps,2023,4,453cd1,Quorum,scale-free,PayPal,10 nodes,195.1,147.88,47.22,31.931295645117665,21.025714285714287,0.025714285714285717
tps,2023,7,453cd1,Quorum,scale-free,PayPal,10 nodes,194.5,147.88,46.620000000000005,31.525561265891263,21.102857142857143,0.10285714285714287
tps,2023,3,453cd1,Quorum,scale-free,PayPal,10 nodes,194.4,147.88,46.52000000000001,31.457938869353537,21.0,0.0
tps,2023,5,453cd1,Quorum,scale-free,PayPal,10 nodes,195.2,147.88,47.31999999999999,31.99891804165539,21.05142857142857,0.05142857142857141
tps,2023,1,453cd1,Quorum,scale-free,PayPal,10 nodes,195.3,147.88,47.420000000000016,32.066540438193144,20.87142857142857,-0.12857142857142856
tps,2023,8,453cd1,Quorum,scale-free,PayPal,10 nodes,195.1,147.88,47.22,31.931295645117665,21.12857142857143,0.12857142857142861
tps,2023,2,453cd1,Quorum,scale-free,PayPal,10 nodes,195.4,147.88,47.52000000000001,32.13416283473087,20.94857142857143,-0.051428571428571435
tps,2023,10,453cd1,Quorum,scale-free,PayPal,10 nodes,194.9,147.88,47.02000000000001,31.796050852042203,21.18,0.18
tps,2023,6,2046dc,Quorum,scale-free,VISA,10 nodes,8.9,7.6,1.3000000000000007,17.105263157894743,21.18,0.18
tps,2023,8,b5f692,Quorum,torus,GAFAM,10 nodes,166.7,85.24,81.46,95.56546222430784,22.1,0.10000000000000003
tps,2023,3,b5f692,Quorum,torus,GAFAM,10 nodes,63.4,85.24,-21.839999999999996,-25.621773815110274,21.9,-0.09999999999999999
tps,2023,1,b5f692,Quorum,torus,GAFAM,10 nodes,76.5,85.24,-8.739999999999995,-10.253402158610976,21.86,-0.13999999999999999
tps,2023,5,b5f692,Quorum,torus,GAFAM,10 nodes,88.7,85.24,3.460000000000008,4.059127170342572,21.98,-0.01999999999999999
