scope,factor,level,metric,statistic,aggregation,configuration_count,primary_value,defined_repetitions,median,q025,q975,minimum,maximum
legacy_three_workloads,blockchain,Solana,tps_positive_commit,mean,median,30,85.89166666666668,5000,79.8875,52.32777777777778,116.15421875,42.46666666666667,136.04285714285714
legacy_three_workloads,blockchain,Solana,tps_positive_commit,iqr_pct,mean,30,36.168764678622686,5000,32.84370598261614,25.990936070501345,40.34398717511154,20.10477865714083,48.01695915410947
legacy_three_workloads,blockchain,Solana,tps_positive_commit,iqr_pct,median,30,38.21888511785765,5000,27.68695193129954,17.51960399050389,41.543884504978855,10.073038027086167,50.99150141643061
legacy_three_workloads,blockchain,Solana,tps_positive_commit,sample_std_pct,mean,30,40.117278539491544,5000,36.764689092055434,31.530371261229643,41.59437525831289,27.376908118826385,45.57284745741966
legacy_three_workloads,blockchain,Solana,tps_positive_commit,sample_std_pct,median,30,40.94715847860003,5000,35.88596815338484,28.674249518309445,42.55381042283876,24.82746948891615,46.93845381101344
legacy_three_workloads,blockchain,Solana,tps_positive_commit,delta_min_pct,mean,30,-50.73826117078314,5000,-43.305864548303774,-49.78571477102351,-36.549009479391046,-55.24494062871591,-31.64923699701234
legacy_three_workloads,blockchain,Solana,tps_positive_commit,delta_min_pct,median,30,-58.1405425710341,5000,-48.50425758104012,-57.432713235954836,-37.59061055278587,-60.95320126327878,-22.91980668414154
legacy_three_workloads,blockchain,Solana,tps_positive_commit,delta_max_pct,mean,30,52.8694730839691,5000,42.11592970707541,34.8667191143154,50.45714225910625,29.007489384712937,58.38686948596275
legacy_three_workloads,blockchain,Solana,tps_positive_commit,delta_max_pct,median,30,47.54556292868449,5000,38.10056525419751,28.809473487993404,48.12646370023421,20.452622123662465,57.682359027418514
legacy_three_workloads,blockchain,Solana,tps_positive_commit,range_abs,mean,30,121.86250000000001,5000,101.84130434782608,83.59458992094864,119.16824999999999,71.03333333333335,136.27
legacy_three_workloads,blockchain,Solana,tps_positive_commit,range_abs,median,30,39.4,5000,31.75,12.000000000000007,44.0,4.699999999999999,100.10000000000001
legacy_three_workloads,blockchain,Solana,tps_positive_commit,wcd_abs,mean,30,76.38705655455655,5000,61.75909348401198,49.380694050854046,73.6661516053391,39.561152447089945,87.5660873015873
legacy_three_workloads,blockchain,Solana,tps_positive_commit,wcd_abs,median,30,23.648397435897436,5000,17.884375,7.086718750000008,28.011111111111116,2.7388888888888863,65.75833333333334
legacy_three_workloads,blockchain,Solana,tps_positive_commit,wcd_pct,mean,30,64.3913720908543,5000,51.56648084240307,43.09731718677705,60.48666978761348,37.32044969783284,70.0966114542926
legacy_three_workloads,blockchain,Solana,tps_positive_commit,wcd_pct,median,30,66.82699595868388,5000,54.53251523919261,41.82456101386544,65.79979196975695,30.966851502573483,69.58896828677732
legacy_three_workloads,mode,fat-tree,tps_positive_commit,mean,mean,30,133.04776924606205,5000,133.20162835249045,128.54673111658454,137.92986733716472,123.13440613026818,144.12074221046444
legacy_three_workloads,mode,fat-tree,tps_positive_commit,mean,median,30,115.32857142857142,5000,118.24000000000001,103.1,135.23416666666668,96.16666666666669,148.975
legacy_three_workloads,mode,fat-tree,tps_positive_commit,iqr_pct,mean,30,28.730839166760603,5000,27.076966306126707,21.268061892543784,32.91471257649089,15.743450784678814,37.22404146263668
legacy_three_workloads,mode,fat-tree,tps_positive_commit,iqr_pct,median,30,19.430512574253903,5000,14.427480916030545,10.481237060041408,21.34578855067455,7.287449392712546,25.35837864557589
legacy_three_workloads,mode,fat-tree,tps_positive_commit,sample_std_pct,mean,30,31.199125824038283,5000,27.357343522433034,22.352544035525856,31.554621574114737,18.826573935466993,33.753075112582614
legacy_three_workloads,mode,fat-tree,tps_positive_commit,sample_std_pct,median,30,22.002733067271425,5000,18.88304479149602,13.909801432552406,26.26194941448179,10.651711331965164,28.638563145246117
legacy_three_workloads,mode,fat-tree,tps_positive_commit,delta_min_pct,mean,30,-40.61719963290935,5000,-34.25697484805748,-38.18444397101223,-29.85833288776666,-40.279150385395425,-25.59814442027689
legacy_three_workloads,mode,fat-tree,tps_positive_commit,delta_min_pct,median,30,-38.26227738801942,5000,-31.698196216454026,-38.076741685910136,-18.48783013982392,-43.405172413793096,-15.107913669064745
legacy_three_workloads,mode,fat-tree,tps_positive_commit,delta_max_pct,mean,30,47.08890260761631,5000,33.55157020020491,25.72428173980017,42.478216259991775,21.33493886736388,47.816286571436244
legacy_three_workloads,mode,fat-tree,tps_positive_commit,delta_max_pct,median,30,25.65747273893519,5000,20.48192771084339,14.793238306995939,25.378195440959164,10.297153581482641,30.39581777445854
legacy_three_workloads,mode,fat-tree,tps_positive_commit,range_abs,mean,30,77.89999999999999,5000,66.08620689655173,56.95853448275862,73.99310344827585,48.807142857142864,79.49642857142858
legacy_three_workloads,mode,fat-tree,tps_positive_commit,range_abs,median,30,32.9,5000,11.9,8.4,32.9,5.799999999999983,33.60000000000004
legacy_three_workloads,mode,fat-tree,tps_positive_commit,wcd_abs,mean,30,49.31294797537875,5000,41.02033045977012,35.00635940065681,46.47543370279146,29.723407224958944,50.46632731253421
legacy_three_workloads,mode,fat-tree,tps_positive_commit,wcd_abs,median,30,20.058333333333334,5000,7.666666666666666,4.899999999999999,21.312499999999996,3.1444444444444457,23.577777777777897
legacy_three_workloads,mode,fat-tree,tps_positive_commit,wcd_pct,mean,30,59.675496798453025,5000,43.09490286918009,35.04311708384274,52.16465157721017,30.807232368321266,58.050127794583084
legacy_three_workloads,mode,fat-tree,tps_positive_commit,wcd_pct,median,30,50.63291139240506,5000,34.24354243542435,21.445342548222957,44.18265351357446,17.484008528784646,51.43182053137599
legacy_three_workloads,mode,full mesh,tps_positive_commit,mean,mean,30,151.88631595586955,5000,152.05103174603175,149.8781646825397,157.93183120223395,148.2933531746032,160.99888300999413
legacy_three_workloads,mode,full mesh,tps_positive_commit,mean,median,30,137.20059523809522,5000,138.0055555555556,132.78333333333333,149.90027777777775,129.87222222222223,158.95555555555555
legacy_three_workloads,mode,full mesh,tps_positive_commit,iqr_pct,mean,30,18.37946629143752,5000,17.291756953704134,13.069912160794248,21.08873945918809,9.28700427454169,24.108315137123423
legacy_three_workloads,mode,full mesh,tps_positive_commit,iqr_pct,median,30,9.699464762073596,5000,8.415360355960502,5.366405963209284,11.367563847280362,3.7962390630162113,15.67060957025414
legacy_three_workloads,mode,full mesh,tps_positive_commit,sample_std_pct,mean,30,18.816587572613866,5000,17.52123064643628,14.946713348108116,20.094062985142724,11.425545323147094,22.137020910396625
legacy_three_workloads,mode,full mesh,tps_positive_commit,sample_std_pct,median,30,11.344540952285506,5000,9.734946080026416,7.875532555626231,11.9327256923724,6.150113132562621,13.339378690443498
legacy_three_workloads,mode,full mesh,tps_positive_commit,delta_min_pct,mean,30,-28.818584471107634,5000,-24.4610813150707,-27.41700864015377,-20.768898432269655,-28.7097010987896,-17.17554418794976
legacy_three_workloads,mode,full mesh,tps_positive_commit,delta_min_pct,median,30,-20.10968365180216,5000,-14.737430657821374,-19.289312610975713,-11.156607632515042,-22.437596580911052,-8.237456122853029
legacy_three_workloads,mode,full mesh,tps_positive_commit,delta_max_pct,mean,30,29.618320487399302,5000,23.726369438093585,19.056326710076195,28.288359084634433,16.067392101949725,31.52163667487583
legacy_three_workloads,mode,full mesh,tps_positive_commit,delta_max_pct,median,30,13.3650929457069,5000,12.02138648672545,10.036462843506605,14.69273995629322,8.013410530482966,16.459533032611162
legacy_three_workloads,mode,full mesh,tps_positive_commit,range_abs,mean,30,54.73571428571427,5000,46.60906084656084,38.8107142857143,52.533392857142864,33.76428571428571,55.333333333333314
legacy_three_workloads,mode,full mesh,tps_positive_commit,range_abs,median,30,14.35,5000,11.849999999999993,8.099999999999989,14.35,5.4,15.5
legacy_three_workloads,mode,full mesh,tps_positive_commit,wcd_abs,mean,30,36.736571275946275,5000,30.41432114512471,24.227226828231284,34.97818062641723,20.559710884353738,36.609495884773665
legacy_three_workloads,mode,full mesh,tps_positive_commit,wcd_abs,median,30,9.210096153846155,5000,7.1166666666666645,4.716597222222222,9.110396825396837,3.25,10.48
legacy_three_workloads,mode,full mesh,tps_positive_commit,wcd_pct,mean,30,37.113275596109474,5000,29.82277977061198,24.834932028004115,34.667890524118526,20.068125308040255,38.418175557732326
legacy_three_workloads,mode,full mesh,tps_positive_commit,wcd_pct,median,30,22.5698563408556,5000,17.21874670459317,13.113381823662928,21.919722002483365,10.364687858361878,23.939083479230195
legacy_three_workloads,mode,hypercube,tps_positive_commit,mean,mean,30,144.82719016728143,5000,144.80977011494252,142.22189975271715,147.39562773672685,139.41327312534204,150.42335600907032
legacy_three_workloads,mode,hypercube,tps_positive_commit,mean,median,30,147.53000000000003,5000,145.3777777777778,132.98291666666668,152.4,130.90555555555554,152.4
legacy_three_workloads,mode,hypercube,tps_positive_commit,iqr_pct,mean,30,24.483730016785206,5000,22.434921005540076,17.64617361344256,26.81975673713078,13.635441277542784,30.30687145049189
legacy_three_workloads,mode,hypercube,tps_positive_commit,iqr_pct,median,30,9.101516919486578,5000,9.28605313909279,6.0810810810810905,12.650741089850158,4.010468241618341,15.952732644017727
legacy_three_workloads,mode,hypercube,tps_positive_commit,sample_std_pct,mean,30,24.476406127175895,5000,23.64481145849492,19.324390310441427,26.451692480080354,15.01539896366951,28.110268344692663
legacy_three_workloads,mode,hypercube,tps_positive_commit,sample_std_pct,median,30,13.513870944451087,5000,13.039974456631214,10.556593809633261,15.592810920578282,7.333164353056943,17.204830852450826
legacy_three_workloads,mode,hypercube,tps_positive_commit,delta_min_pct,mean,30,-32.56748868305085,5000,-29.334594413147954,-32.07013723893106,-25.241541478997462,-33.68012540727544,-21.229291329974778
legacy_three_workloads,mode,hypercube,tps_positive_commit,delta_min_pct,median,30,-20.326864147088873,5000,-17.82697854122936,-20.70484581497797,-13.733905579399147,-22.840200711955234,-9.03664525878353
legacy_three_workloads,mode,hypercube,tps_positive_commit,delta_max_pct,mean,30,34.88722983385598,5000,29.416501716043122,23.022010167734187,35.43367716364485,17.84642658293533,39.14826638138486
legacy_three_workloads,mode,hypercube,tps_positive_commit,delta_max_pct,median,30,12.870275791624096,5000,12.306773205884545,8.382969974551584,15.208703963377129,7.358287161230483,16.807278315846045
legacy_three_workloads,mode,hypercube,tps_positive_commit,range_abs,mean,30,55.1793103448276,5000,49.22629310344827,42.49836206896552,54.475929802955676,37.27241379310345,56.81785714285713
legacy_three_workloads,mode,hypercube,tps_positive_commit,range_abs,median,30,15.7,5000,13.700000000000017,9.0,19.4,4.700000000000001,19.4
legacy_three_workloads,mode,hypercube,tps_positive_commit,wcd_abs,mean,30,35.23046792400749,5000,30.70118021346469,25.862719280240835,34.610411785763155,22.21505199781061,37.55744047619048
legacy_three_workloads,mode,hypercube,tps_positive_commit,wcd_abs,median,30,9.214285714285715,5000,8.146527777777779,5.25555555555556,10.74472222222222,3.200000000000001,11.625694444444447
legacy_three_workloads,mode,hypercube,tps_positive_commit,wcd_pct,mean,30,43.2307041803214,5000,36.491187024315835,30.042603644151267,42.52249619796011,23.709327767316644,46.835815298910816
legacy_three_workloads,mode,hypercube,tps_positive_commit,wcd_pct,median,30,29.696616102683816,5000,22.07792207792207,15.737425554908526,29.873417721519004,9.03664525878353,33.89785443447701
legacy_three_workloads,mode,scale-free,tps_positive_commit,mean,mean,30,115.23398966165415,5000,115.50903698979594,111.93616294642861,120.34377814520872,109.83503401360542,124.01538065843621
legacy_three_workloads,mode,scale-free,tps_positive_commit,mean,median,30,86.94230769230771,5000,90.48055555555555,79.10000000000001,111.1664236111111,72.63333333333334,156.88888888888886
legacy_three_workloads,mode,scale-free,tps_positive_commit,iqr_pct,mean,30,29.227020727041804,5000,25.980410083380427,19.82694604599104,31.69079887040092,13.871741077829004,35.41132732977274
legacy_three_workloads,mode,scale-free,tps_positive_commit,iqr_pct,median,30,15.789385907369685,5000,11.858556582963287,7.904611085255748,16.95089952688112,5.864107173297905,20.23170353251065
legacy_three_workloads,mode,scale-free,tps_positive_commit,sample_std_pct,mean,30,28.352543227797916,5000,26.014380828374875,22.029424370681944,29.774524121236624,18.384492409721275,32.46082745314484
legacy_three_workloads,mode,scale-free,tps_positive_commit,sample_std_pct,median,30,14.424935896860237,5000,14.400100091951842,9.404954780923362,16.504286819468078,6.955409814924811,17.258382797976996
legacy_three_workloads,mode,scale-free,tps_positive_commit,delta_min_pct,mean,30,-37.33448960611396,5000,-31.270492031915822,-34.62838430726422,-27.477668935617807,-37.204389177537415,-22.259105937676313
legacy_three_workloads,mode,scale-free,tps_positive_commit,delta_min_pct,median,30,-34.261993238784285,5000,-25.28868784336201,-33.26034897171695,-14.58463080814242,-35.72388688257896,-9.67922286672725
legacy_three_workloads,mode,scale-free,tps_positive_commit,delta_max_pct,mean,30,47.31094950582075,5000,34.6033406420667,27.053461906625426,42.491992016480026,21.153386947808386,47.97641094027439
legacy_three_workloads,mode,scale-free,tps_positive_commit,delta_max_pct,median,30,17.12341680650441,5000,14.983481271685058,11.44846065942582,18.653332518501575,9.296742039137808,20.685646866723765
legacy_three_workloads,mode,scale-free,tps_positive_commit,range_abs,mean,30,54.88928571428572,5000,42.97321428571429,34.44276785714287,50.46299603174603,28.714285714285715,53.621428571428574
legacy_three_workloads,mode,scale-free,tps_positive_commit,range_abs,median,30,21.000000000000004,5000,13.15,8.350000000000001,20.699999999999992,6.4,21.000000000000004
legacy_three_workloads,mode,scale-free,tps_positive_commit,wcd_abs,mean,30,34.74202279393539,5000,26.49348686696901,20.890816716269843,31.724549382716052,17.898988095238092,34.64904320987654
legacy_three_workloads,mode,scale-free,tps_positive_commit,wcd_abs,median,30,12.996428571428574,5000,7.933333333333334,5.588472222222222,12.625,4.022222222222222,15.22
legacy_three_workloads,mode,scale-free,tps_positive_commit,wcd_pct,mean,30,54.61935333085637,5000,40.989609646182295,33.76545097407753,48.59636122138526,28.576805201573904,54.20935768413115
legacy_three_workloads,mode,scale-free,tps_positive_commit,wcd_pct,median,30,39.35154791018758,5000,26.515931317080025,15.384480774016929,37.3031625058826,10.755813953488365,40.00971599963918
legacy_three_workloads,mode,torus,tps_positive_commit,mean,mean,30,133.46500621600623,5000,134.107748015873,131.06653171182262,139.5969310540308,128.9639367816092,145.5054335684891
legacy_three_workloads,mode,torus,tps_positive_commit,mean,median,30,123.10174825174828,5000,123.03055555555555,106.925,139.85964285714283,91.24285714285715,151.5
legacy_three_workloads,mode,torus,tps_positive_commit,iqr_pct,mean,30,25.78124144464927,5000,22.309603317535043,17.216832456389973,26.692795632381923,14.197412453956003,29.25108540940353
legacy_three_workloads,mode,torus,tps_positive_commit,iqr_pct,median,30,10.554407165789014,5000,8.893134610138617,6.674842359409356,12.20786846741045,4.469080200935386,16.458396830234683
legacy_three_workloads,mode,torus,tps_positive_commit,sample_std_pct,mean,30,25.776360832333115,5000,24.484323396941527,19.286845578572613,27.749841389467086,15.628478081294364,29.631362088166373
legacy_three_workloads,mode,torus,tps_positive_commit,sample_std_pct,median,30,12.310320387665339,5000,11.503692654479956,8.55769056165711,13.721077961441873,6.790311702153567,14.784442467871802
legacy_three_workloads,mode,torus,tps_positive_commit,delta_min_pct,mean,30,-33.83249309212572,5000,-29.604024181191,-33.63220469393058,-24.48942189170371,-35.74940699337895,-20.999844817614836
legacy_three_workloads,mode,torus,tps_positive_commit,delta_min_pct,median,30,-18.36320321280643,5000,-15.512058530106723,-19.258336330729712,-11.461921463881593,-23.047173171848776,-7.83472640277249
legacy_three_workloads,mode,torus,tps_positive_commit,delta_max_pct,mean,30,33.65702797610838,5000,28.96426998466316,22.95174605066977,34.88479303717898,18.099772646849797,40.03509230504655
legacy_three_workloads,mode,torus,tps_positive_commit,delta_max_pct,median,30,13.793417574444701,5000,11.65154237470745,8.19645446232582,16.253433322369144,5.997870945630896,20.310825294748128
legacy_three_workloads,mode,torus,tps_positive_commit,range_abs,mean,30,55.983333333333334,5000,49.877988505747126,41.56941666666667,56.182158251231535,35.059999999999995,59.33571428571429
legacy_three_workloads,mode,torus,tps_positive_commit,range_abs,median,30,16.45,5000,12.8,8.2,19.5,5.0,22.399999999999977
legacy_three_workloads,mode,torus,tps_positive_commit,wcd_abs,mean,30,37.44734809634809,5000,32.50749521072797,25.8921386152162,37.46553663793103,21.552361111111107,39.368714569161
legacy_three_workloads,mode,torus,tps_positive_commit,wcd_abs,median,30,9.226923076923038,5000,8.422222222222233,4.711111111111108,12.969652777777766,3.044444444444445,16.077777777777754
legacy_three_workloads,mode,torus,tps_positive_commit,wcd_pct,mean,30,42.98425892044081,5000,36.56941536975553,29.92286881640486,42.897115371399764,24.341482872735604,47.26982293607907
legacy_three_workloads,mode,torus,tps_positive_commit,wcd_pct,median,30,24.64203881586848,5000,18.6965811965812,13.670054267073915,25.67063801579468,9.454005339617211,31.472719155881897
legacy_three_workloads,workload,GAFAM,tps_positive_commit,mean,mean,50,68.94292515423173,5000,69.1534119047619,67.70510142857142,70.92087451409134,66.39094444444447,72.82138888888889
legacy_three_workloads,workload,GAFAM,tps_positive_commit,mean,median,50,62.626602564102555,5000,62.75972222222222,58.13604166666667,74.1222222222222,52.44166666666666,81.0
legacy_three_workloads,workload,GAFAM,tps_positive_commit,iqr_pct,mean,50,34.05234084729638,5000,31.448619342307147,27.73339519897261,35.211490297086414,24.73158107157037,38.32442001348086
legacy_three_workloads,workload,GAFAM,tps_positive_commit,iqr_pct,median,50,26.722392948547665,5000,23.32317073170732,18.997124618455437,27.82733383229173,16.11972616960465,31.15201893348338
legacy_three_workloads,workload,GAFAM,tps_positive_commit,sample_std_pct,mean,50,35.77479448085731,5000,32.638729645683,29.24972975767484,35.66243501138303,24.889122218167984,37.53747699399793
legacy_three_workloads,workload,GAFAM,tps_positive_commit,sample_std_pct,median,50,24.829700787519883,5000,24.708048751848875,21.28071274353381,27.289781878341056,17.78511519526578,28.612735355652617
legacy_three_workloads,workload,GAFAM,tps_positive_commit,delta_min_pct,mean,50,-47.63000496820254,5000,-41.68956452744007,-44.28909590398659,-38.718903710085065,-46.079005001199334,-34.61404818367154
legacy_three_workloads,workload,GAFAM,tps_positive_commit,delta_min_pct,median,50,-48.149487575851225,5000,-40.81777358882483,-46.346682971568335,-34.27101939039691,-49.51878036640485,-30.494775981096232
legacy_three_workloads,workload,GAFAM,tps_positive_commit,delta_max_pct,mean,50,57.45030519187431,5000,43.53286870768021,37.195982456673065,50.055748832304296,32.63612769075217,54.386576263879086
legacy_three_workloads,workload,GAFAM,tps_positive_commit,delta_max_pct,median,50,35.025601022407244,5000,29.23076923076923,24.270615795449974,34.92694139517977,21.23492169422253,38.67532744116708
legacy_three_workloads,workload,GAFAM,tps_positive_commit,range_abs,mean,50,52.128,5000,45.42424489795917,41.751949999999994,48.87179285714285,37.141999999999996,50.86326530612245
legacy_three_workloads,workload,GAFAM,tps_positive_commit,range_abs,median,50,34.349999999999994,5000,30.199999999999996,21.900000000000006,34.349999999999994,16.9,38.449999999999996
legacy_three_workloads,workload,GAFAM,tps_positive_commit,wcd_abs,mean,50,34.43215738866397,5000,29.24505079365079,26.40143511904761,31.8994348015873,23.019035714285707,33.652897619047614
legacy_three_workloads,workload,GAFAM,tps_positive_commit,wcd_abs,median,50,23.699999999999996,5000,19.177777777777774,14.427708333333324,23.04482638888888,10.3,24.833333333333314
legacy_three_workloads,workload,GAFAM,tps_positive_commit,wcd_pct,mean,50,69.34376014778829,5000,53.45405047497256,47.03720133844096,60.18465589750885,41.52197992236594,65.66651424077656
legacy_three_workloads,workload,GAFAM,tps_positive_commit,wcd_pct,median,50,50.83240316336951,5000,45.62524923368511,38.616016177510616,49.82313088035263,34.04342474240251,53.37898183983327
legacy_three_workloads,workload,PayPal,tps_positive_commit,mean,mean,50,141.61101855555975,5000,141.5469900723291,139.19378343465044,143.84643677266268,137.78739361702122,145.8325120772947
legacy_three_workloads,workload,PayPal,tps_positive_commit,mean,median,50,185.53619909502265,5000,188.14444444444447,182.84430555555554,190.60000000000002,181.77777777777777,190.83333333333334
legacy_three_workloads,workload,PayPal,tps_positive_commit,iqr_pct,mean,50,10.153608415955324,5000,9.037533901906864,5.614656004584635,12.25579562101307,3.4084575447775514,15.39305596608567
legacy_three_workloads,workload,PayPal,tps_positive_commit,iqr_pct,median,50,1.3084637108706831,5000,1.1978473467970514,0.7996017588426475,1.3721810741116889,0.6188822641308998,1.6328090318908517
legacy_three_workloads,workload,PayPal,tps_positive_commit,sample_std_pct,mean,50,11.851309140502249,5000,10.469007060146442,8.252779637506883,12.657812007819631,6.00698706995598,13.858211450493313
legacy_three_workloads,workload,PayPal,tps_positive_commit,sample_std_pct,median,50,1.967347559374466,5000,1.702916665438096,1.201098810962267,2.0935232672795325,0.7237531025450843,2.2783672638030685
legacy_three_workloads,workload,PayPal,tps_positive_commit,delta_min_pct,mean,50,-20.633301168225366,5000,-16.726908998147582,-19.35831451532896,-13.549792765497095,-20.973910385205755,-11.136461957515559
legacy_three_workloads,workload,PayPal,tps_positive_commit,delta_min_pct,median,50,-2.72808047950362,5000,-1.9815803693189522,-2.8688524590163835,-1.3091706020608243,-3.2553056881578204,-1.0392012540647668
legacy_three_workloads,workload,PayPal,tps_positive_commit,delta_max_pct,mean,50,11.315728117528389,5000,8.57363910792213,6.568653295960062,11.062209197688999,4.958309664610769,12.598998207951087
legacy_three_workloads,workload,PayPal,tps_positive_commit,delta_max_pct,median,50,2.7764258019265204,5000,1.7900310809255173,1.089899536258352,2.892561983471086,0.7225075382740442,3.749999999999986
legacy_three_workloads,workload,PayPal,tps_positive_commit,range_abs,mean,50,36.150000000000006,5000,29.078124999999996,23.076858377659576,34.270488696808506,19.060416666666672,36.90869565217392
legacy_three_workloads,workload,PayPal,tps_positive_commit,range_abs,median,50,3.3499999999999943,5000,2.8000000000000114,2.5999999999999943,3.4512499999999844,2.3500000000000023,3.799999999999997
legacy_three_workloads,workload,PayPal,tps_positive_commit,wcd_abs,mean,50,26.980005124546295,5000,20.930024484971298,16.257779761904764,24.96977369899499,13.452044477513226,26.657940821256034
legacy_three_workloads,workload,PayPal,tps_positive_commit,wcd_abs,median,50,2.3000000000000256,5000,1.9222222222222172,1.6776388888888747,2.2444444444444684,1.3777777777777942,2.5888888888888744
legacy_three_workloads,workload,PayPal,tps_positive_commit,wcd_pct,mean,50,23.02769920361435,5000,17.52108427510062,14.180755449757795,20.6000297511578,11.643958275012176,22.65714500842887
legacy_three_workloads,workload,PayPal,tps_positive_commit,wcd_pct,median,50,3.2999565509341586,5000,2.8856243441762857,1.4582312841635918,3.4125057676947383,1.152681708104851,4.155294685668948
legacy_three_workloads,workload,VISA,tps_positive_commit,mean,mean,50,202.1134221386817,5000,203.18100193620123,199.07794959886135,209.37339726631402,195.725404589372,216.01853354978357
legacy_three_workloads,workload,VISA,tps_positive_commit,mean,median,50,182.76428571428573,5000,182.59722222222223,160.04680555555555,196.35475,142.66444444444443,203.56666666666672
legacy_three_workloads,workload,VISA,tps_positive_commit,iqr_pct,mean,50,31.731546518457666,5000,28.20858885462828,23.39214376499679,32.90269974217994,19.235517668471196,37.11775847552752
legacy_three_workloads,workload,VISA,tps_positive_commit,iqr_pct,median,50,12.862013466111899,5000,11.346597168116677,9.384321177088404,13.640067678923533,8.034734574983162,16.377154594980798
legacy_three_workloads,workload,VISA,tps_positive_commit,sample_std_pct,mean,50,28.859729814864956,5000,27.47057541661607,23.443023946384134,30.507319263571542,20.044644556322954,32.57931774433076
legacy_three_workloads,workload,VISA,tps_positive_commit,sample_std_pct,median,50,12.581983786016735,5000,12.050563628324738,9.632715749895182,13.570822033909776,8.235189594266137,14.834038368328505
legacy_three_workloads,workload,VISA,tps_positive_commit,delta_min_pct,mean,50,-35.167785295736465,5000,-30.295100805627683,-33.27947903426884,-26.56398090287602,-35.09684039623183,-23.56267187949823
legacy_three_workloads,workload,VISA,tps_positive_commit,delta_min_pct,median,50,-17.745542694484737,5000,-15.416357871946051,-18.10211718145419,-12.454806619000289,-19.79163717691022,-10.161915893505117
legacy_three_workloads,workload,VISA,tps_positive_commit,delta_max_pct,mean,50,46.203652840457224,5000,37.57472875750821,31.67294510442583,43.40356645880609,27.50233200905446,48.1147855282792
legacy_three_workloads,workload,VISA,tps_positive_commit,delta_max_pct,median,50,18.541401893738986,5000,16.757621189358428,13.310823834988767,19.719275462525754,11.254495390233735,22.239060428111394
legacy_three_workloads,workload,VISA,tps_positive_commit,range_abs,mean,50,92.75434782608696,5000,79.57910628019324,71.17596256038648,86.92227777777777,62.43260869565216,93.59772727272728
legacy_three_workloads,workload,VISA,tps_positive_commit,range_abs,median,50,26.400000000000006,5000,23.099999999999994,19.04999999999999,29.299999999999955,14.5,32.00000000000004
legacy_three_workloads,workload,VISA,tps_positive_commit,wcd_abs,mean,50,55.650696141693686,5000,47.18392090330497,41.38951781400967,52.291309027777785,36.22990769496205,55.42743827160494
legacy_three_workloads,workload,VISA,tps_positive_commit,wcd_abs,median,50,13.95336257309941,5000,12.422222222222207,10.755416666666644,15.7777777777778,8.68333333333334,18.76666666666668
legacy_three_workloads,workload,VISA,tps_positive_commit,wcd_pct,mean,50,49.34355732151789,5000,40.58811636222492,34.830548626520255,46.185040943233886,30.835465890382228,50.84992133287354
legacy_three_workloads,workload,VISA,tps_positive_commit,wcd_pct,median,50,24.62242470069886,5000,19.71435858199439,15.822845704922656,24.135909105511164,12.393040086926142,27.23594419952896
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,mean,mean,75,156.12024857038384,5000,156.35512433862436,154.01055548941795,159.29664272308017,151.67785978835977,162.41152370080448
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,mean,median,75,127.25833333333331,5000,132.27777777777777,123.72222222222223,144.1142857142857,117.46666666666664,149.2777777777778
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,iqr_pct,mean,75,28.09602456414553,5000,24.82675347545907,21.2563628741515,28.04916489976811,17.8319523732279,30.821345121095863
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,iqr_pct,median,75,15.254237288135597,5000,12.89140348673417,10.546691620107115,15.989847715736039,7.659574468085113,19.846242236874495
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,sample_std_pct,mean,75,25.97333583932319,5000,24.538421328661983,21.925786110004527,26.627223300292354,19.583481703167898,28.061401831568105
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,sample_std_pct,median,75,17.361940049844275,5000,16.05985431803841,14.133206257970256,18.411814314733203,11.823420505556385,20.884482277518874
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,delta_min_pct,mean,75,-38.82042341372642,5000,-33.10050051071209,-35.43067443826854,-30.35103292756538,-37.00359315141855,-27.833581103493405
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,delta_min_pct,median,75,-36.507104970204956,5000,-28.156748911465886,-32.948796600494106,-20.29850746268656,-36.28950786549285,-17.507723995880525
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,delta_max_pct,mean,75,36.30850338654289,5000,29.760271926990754,26.46467692042219,33.11032559135016,23.08310303955675,35.45020103509659
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,delta_max_pct,median,75,22.496909765142156,5000,17.289313640312763,13.58328582210969,21.803307842788545,11.371237458193994,26.33072713057076
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,range_abs,mean,75,77.98666666666666,5000,66.67733333333334,61.23502342342341,71.61239144144142,57.26533333333333,74.78513513513512
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,range_abs,median,75,38.19999999999993,5000,32.65000000000001,23.099999999999994,38.19999999999993,17.099999999999994,43.0
legacy_three_workloads,network_size,10 nodes,tps_positive_commit,wcd_abs,mean,75,50.48576187929718,5000,42.15064671814672,38.284485026455016,45.82143982625482,35.6509835978836,48.653844916344916
