blockchain,mode,workload,network_size,metric,eligible_observations,eligible_hash_batches,hash_batches_with_at_least_two_eligible_executions,total_sum_of_squares,within_hash_sum_of_squares,between_hash_sum_of_squares,decomposition_identity_error,between_hash_fraction,decomposition_available,strict_sensitivity
Algorand,scale-free,FIFA,40 nodes,Latency,11,3,2,664.6121636363636,567.6548874999999,96.95727613636313,5.684341886080801e-13,0.14588549749957994,True,True
Algorand,scale-free,GAFAM,10 nodes,Latency,13,3,2,150.488523076923,88.10946000000001,62.379063076923046,5.684341886080802e-14,0.41451043442719987,True,True
Algorand,scale-free,GAFAM,40 nodes,Latency,13,3,2,1500.5070769230767,1352.4660899999997,148.04098692307704,2.842170943040401e-14,0.09866063892657424,True,True
Algorand,scale-free,Gaming,10 nodes,Latency,12,3,2,1067.9662666666668,869.9912000000002,197.97506666666652,1.1368683772161603e-13,0.18537576779890785,True,True
Algorand,scale-free,Gaming,40 nodes,Latency,13,3,2,1958.1934,1767.95329,190.24011000000021,2.842170943040401e-14,0.09715082790086015,True,True
Algorand,scale-free,PayPal,10 nodes,Latency,13,3,2,0.17083076923076895,0.14628999999999964,0.02454076923076916,1.491862189340054e-16,0.14365543948126783,True,True
Algorand,scale-free,PayPal,40 nodes,Latency,13,3,2,0.1230769230769232,0.10810000000000011,0.014976923076923481,3.9898639947466563e-16,0.12168750000000317,True,True
Algorand,scale-free,VISA,10 nodes,Latency,13,3,2,77.84112307692305,61.808199999999964,16.032923076923097,7.105427357601002e-15,0.2059698324377883,True,True
Algorand,scale-free,VISA,40 nodes,Latency,13,3,2,800.1401692307693,721.92341,78.21675923076897,3.268496584496461e-13,0.09775382144101603,True,True
Algorand,torus,DDoS,10 nodes,Latency,13,3,2,178.02543076923078,173.43929000000003,4.58614076923075,2.6645352591003757e-15,0.025761155299074273,True,True
Algorand,torus,DDoS,40 nodes,Latency,13,3,2,452.8503076923075,436.6242399999998,16.226067692307648,6.039613253960852e-14,0.03583097420203713,True,True
Algorand,torus,FIFA,10 nodes,Latency,13,3,2,2522.4805076923076,2203.55006,318.9304476923078,2.2737367544323206e-13,0.12643524765393785,True,True
Algorand,torus,FIFA,40 nodes,Latency,13,3,2,3211.1393999999996,3036.9732599999998,174.16614000000013,3.126388037344441e-13,0.054238112490538455,True,True
Algorand,torus,GAFAM,10 nodes,Latency,13,3,2,44.36916923076924,42.088260000000005,2.2809092307692254,7.105427357601002e-15,0.05140752622403069,True,True
Algorand,torus,GAFAM,40 nodes,Latency,13,3,2,1117.5161692307693,1012.42229,105.09387923076929,0.0,0.09404237909426365,True,True
Algorand,torus,Gaming,10 nodes,Latency,13,3,2,1388.330707692308,1370.82009,17.51061769230769,2.7000623958883807e-13,0.012612713667778731,True,True
Algorand,torus,Gaming,40 nodes,Latency,13,3,2,1604.5748307692306,1341.1312099999998,263.4436207692304,4.547473508864641e-13,0.1641828200950503,True,True
Algorand,torus,PayPal,10 nodes,Latency,13,3,2,0.059307692307691964,0.03228999999999977,0.02701769230769209,1.0408340855860843e-16,0.4555512321660171,True,True
Algorand,torus,PayPal,40 nodes,Latency,13,3,2,0.126230769230769,0.10573999999999967,0.020490769230769635,2.949029909160572e-16,0.16232784887264212,True,True
Algorand,torus,VISA,10 nodes,Latency,13,3,2,49.325492307692315,47.72654000000001,1.598952307692311,3.1086244689504383e-15,0.03241634767105921,True,True
Algorand,torus,VISA,40 nodes,Latency,13,3,2,290.91796923076924,255.84724000000003,35.070729230769196,2.1316282072803006e-14,0.1205519525779087,True,True
Diem,fat-tree,DDoS,10 nodes,Latency,13,3,2,66.2253692307693,58.6937400000001,7.531629230769219,1.4210854715202004e-14,0.11372725162957507,True,True
Diem,fat-tree,DDoS,40 nodes,Latency,20,4,2,1256.7840950000004,580.39344,676.3906550000003,1.1368683772161603e-13,0.5381916095938499,True,True
Diem,fat-tree,FIFA,10 nodes,Latency,13,3,2,1580.3636923076922,1414.8938400000002,165.4698523076923,2.8421709430404007e-13,0.10470365341415082,True,True
Diem,fat-tree,FIFA,40 nodes,Latency,21,5,3,1026.3998952380953,619.5721930555555,406.82770218254046,7.389644451905042e-13,0.39636374094540233,True,True
Diem,fat-tree,GAFAM,10 nodes,Latency,13,3,2,133.37587692307696,122.30561000000003,11.0702669230769,2.842170943040401e-14,0.08300051837306047,True,True
Diem,fat-tree,GAFAM,40 nodes,Latency,19,4,2,5444.8964526315785,545.0572400000002,4899.839212631581,2.7284841053187847e-12,0.8998957565599681,True,True
Diem,fat-tree,Gaming,10 nodes,Latency,13,3,2,4816.054707692308,4680.53925,135.51545769230725,5.400124791776761e-13,0.02813827207482901,True,True
Diem,fat-tree,Gaming,40 nodes,Latency,25,6,3,32813.728616,5612.53635,27201.19226599999,7.275957614183426e-12,0.8289576775720839,True,True
Diem,fat-tree,PayPal,10 nodes,Latency,13,3,2,9.929876923076923,6.052640000000004,3.87723692307692,4.440892098500626e-16,0.39046173010123264,True,True
Diem,fat-tree,PayPal,40 nodes,Latency,23,6,3,2126.013243478261,167.28604,1958.7272034782607,2.2737367544323206e-13,0.9213146764192719,True,True
Diem,fat-tree,VISA,10 nodes,Latency,11,3,2,111.99647272727275,95.1830000000001,16.81347272727267,3.197442310920451e-14,0.15012502017108928,True,True
Diem,fat-tree,VISA,40 nodes,Latency,23,5,3,10271.887382608693,6124.751209999999,4147.136172608699,5.4569682106375694e-12,0.4037365304092221,True,True
Diem,full mesh,DDoS,10 nodes,Latency,13,3,2,677.4684923076923,651.1326899999999,26.33580230769233,1.7763568394002505e-14,0.03887384078628287,True,True
Diem,full mesh,DDoS,40 nodes,Latency,11,3,1,318.786218181818,307.4557999999998,11.330418181818212,1.9539925233402755e-14,0.03554237145645979,True,False
Diem,full mesh,FIFA,10 nodes,Latency,13,3,2,145.4576307692308,137.71365,7.743980769230783,1.9539925233402755e-14,0.053238738512912005,True,True
Diem,full mesh,FIFA,40 nodes,Latency,11,3,2,176.49729090909085,98.85125,77.64604090909084,1.4210854715202004e-14,0.43992766409703304,True,True
Diem,full mesh,GAFAM,10 nodes,Latency,12,3,2,32.335024999999995,31.468488888888878,0.8665361111111083,8.43769498715119e-15,0.026798683814566664,True,True
Diem,full mesh,GAFAM,40 nodes,Latency,13,3,2,301.49770769230764,275.81048999999996,25.68721769230772,3.552713678800501e-14,0.08519871639794593,True,True
Diem,full mesh,Gaming,10 nodes,Latency,13,3,2,3795.007307692308,3657.03421,137.9730976923074,9.379164112033322e-13,0.03635647747308474,True,True
Diem,full mesh,Gaming,40 nodes,Latency,12,3,2,4839.808366666665,4198.0401999999995,641.7681666666654,4.547473508864641e-13,0.1326019788483221,True,True
Diem,full mesh,PayPal,10 nodes,Latency,13,3,2,7.190076923076923,5.23669,1.9533869230769227,2.220446049250313e-16,0.27167816755999186,True,True
Diem,full mesh,PayPal,40 nodes,Latency,13,3,2,491.39063076923077,249.71524999999997,241.6753807692309,1.1368683772161603e-13,0.4918192688999959,True,True
Diem,full mesh,VISA,10 nodes,Latency,13,3,2,361.1278769230771,296.40706000000023,64.72081692307668,1.9895196601282805e-13,0.17921855680186852,True,True
Diem,full mesh,VISA,40 nodes,Latency,12,3,2,246.17242500000026,168.9478722222224,77.2245527777776,2.5579538487363607e-13,0.31370106858141206,True,True
Diem,hypercube,DDoS,10 nodes,Latency,13,3,2,101.80076923076908,93.27193999999987,8.52882923076919,1.4210854715202004e-14,0.08377961478302237,True,True
Diem,hypercube,DDoS,40 nodes,Latency,12,4,1,602.9608249999995,354.9801999999995,247.9806249999999,1.4210854715202004e-13,0.41127153658780413,True,False
Diem,hypercube,FIFA,10 nodes,Latency,13,3,2,827.7069230769233,574.29889,253.40803307692323,5.684341886080802e-14,0.3061567156342036,True,True
Diem,hypercube,FIFA,40 nodes,Latency,9,3,1,801.6988888888885,521.9583428571426,279.7405460317462,2.8421709430404007e-13,0.3489346809741143,True,False
Diem,hypercube,GAFAM,10 nodes,Latency,13,3,2,106.43729230769233,77.46849,28.968802307692307,2.1316282072803006e-14,0.27216778705670536,True,True
Diem,hypercube,GAFAM,40 nodes,Latency,10,3,2,698.9519599999998,576.4199999999998,122.5319599999999,1.4210854715202004e-14,0.17530812847280655,True,True
Diem,hypercube,Gaming,10 nodes,Latency,13,3,2,9569.49030769231,8702.40236,867.0879476923078,1.3642420526593924e-12,0.0906096270347137,True,True
Diem,hypercube,Gaming,40 nodes,Latency,10,3,2,3162.2021600000003,2875.259571428572,286.9425885714274,7.389644451905042e-13,0.09074138023213145,True,True
Diem,hypercube,PayPal,10 nodes,Latency,13,3,2,5.245000000000001,4.46721,0.7777900000000023,9.992007221626409e-16,0.14829170638703568,True,True
Diem,hypercube,PayPal,40 nodes,Latency,11,3,1,293.35461818181824,287.7595555555556,5.59506262626263,1.7763568394002505e-15,0.019072693182538774,True,False
Diem,hypercube,VISA,10 nodes,Latency,12,3,2,105.11680000000015,81.39985000000017,23.71695,1.7763568394002505e-14,0.22562473362963834,True,True
Diem,hypercube,VISA,40 nodes,Latency,9,3,1,43.93108888888885,42.642999999999944,1.288088888888907,4.440892098500626e-16,0.029320668380125068,True,False
Diem,scale-free,DDoS,10 nodes,Latency,13,3,2,166.00112307692294,149.7626999999999,16.23842307692309,6.394884621840902e-14,0.09782116395320048,True,True
Diem,scale-free,DDoS,40 nodes,Latency,18,3,3,2316.914977777778,2024.77126,292.1437177777785,5.115907697472721e-13,0.12609168682485802,True,True
Diem,scale-free,FIFA,10 nodes,Latency,12,3,2,1217.0920666666661,1120.5492499999996,96.5428166666668,2.2737367544323206e-13,0.07932252564185654,True,True
Diem,scale-free,FIFA,40 nodes,Latency,18,4,3,8986.53111111111,8602.350808928571,384.18030218253983,1.7621459846850485e-12,0.042750678480101445,True,True
Diem,scale-free,GAFAM,10 nodes,Latency,14,4,2,390.99099999999993,381.5549399999999,9.436060000000019,3.552713678800501e-14,0.02413370128724196,True,True
Diem,scale-free,GAFAM,40 nodes,Latency,16,4,2,543.9775937499999,382.91468333333313,161.06291041666648,2.5579538487363607e-13,0.29608372158557594,True,True
Diem,scale-free,Gaming,10 nodes,Latency,13,3,2,4177.591200000003,2752.9760400000014,1424.6151600000005,6.821210263296962e-13,0.3410135390940118,True,True
Diem,scale-free,Gaming,40 nodes,Latency,17,4,3,1008.5318117647053,566.7391499999999,441.79266176470367,1.7053025658242404e-12,0.4380552567713905,True,True
Diem,scale-free,PayPal,10 nodes,Latency,13,4,1,41.56527692307694,32.633210000000005,8.93206692307692,1.0658141036401503e-14,0.21489251568339388,True,False
Diem,scale-free,PayPal,40 nodes,Latency,19,5,4,3148.6049999999996,1870.4681571428569,1278.1368428571427,0.0,0.4059375002126792,True,True
Diem,scale-free,VISA,10 nodes,Latency,12,3,2,79.2902999999997,70.92627222222197,8.364027777777812,7.638334409421077e-14,0.10548614115191698,True,True
Diem,scale-free,VISA,40 nodes,Latency,19,6,4,639.9950421052632,378.6882499999998,261.3067921052623,1.1368683772161603e-12,0.408295025607845,True,True
Diem,torus,DDoS,10 nodes,Latency,13,3,2,78.51532307692311,47.91079999999997,30.604523076923183,4.618527782440651e-14,0.38979044952714886,True,True
Diem,torus,DDoS,40 nodes,Latency,10,3,1,550.8247600000001,504.77020000000016,46.05455999999976,1.6342482922482304e-13,0.08361018484354217,True,False
Diem,torus,FIFA,10 nodes,Latency,13,3,2,1202.5897692307694,1063.5494899999999,139.040279230769,5.684341886080801e-13,0.11561738074630837,True,True
Diem,torus,FIFA,40 nodes,Latency,9,3,1,319.96695555555556,209.73348571428568,110.23346984127006,1.8474111129762605e-13,0.3445151692301249,True,False
Diem,torus,GAFAM,10 nodes,Latency,13,3,2,75.30589230769232,71.43421000000001,3.8716823076923004,1.021405182655144e-14,0.051412740610960364,True,True
Diem,torus,GAFAM,40 nodes,Latency,13,4,2,279.8081230769232,248.10128888888903,31.706834188034062,1.1723955140041653e-13,0.11331634635681183,True,True
Diem,torus,Gaming,10 nodes,Latency,12,3,2,7249.542766666666,6466.542072222222,783.0006944444442,2.2737367544323206e-13,0.10800690742106862,True,True
Diem,torus,Gaming,40 nodes,Latency,11,4,3,5442.4848909090915,452.5779333333338,4989.9069575757585,9.094947017729282e-13,0.916843511299535,True,True
Diem,torus,PayPal,10 nodes,Latency,12,3,1,2.789424999999999,1.92889,0.8605349999999992,0.0,0.3084990634270502,True,False
Diem,torus,PayPal,40 nodes,Latency,12,4,3,146.6401666666667,111.02574285714283,35.61442380952381,4.973799150320701e-14,0.24286949898577448,True,True
Diem,torus,VISA,10 nodes,Latency,13,3,2,172.1349692307693,67.74001000000004,104.39495923076915,9.947598300641403e-14,0.6064715362444114,True,True
Diem,torus,VISA,40 nodes,Latency,13,4,2,5263.478169230769,285.42884999999956,4978.049319230769,9.094947017729282e-13,0.9457718184016494,True,True
Ethereum,fat-tree,DDoS,10 nodes,Latency,13,3,2,3010.049430769231,2332.7984899999997,677.250940769231,4.547473508864641e-13,0.22499661761240797,True,True
Ethereum,fat-tree,DDoS,40 nodes,Latency,13,3,2,852.9727692307691,675.6399399999999,177.3328292307693,8.526512829121202e-14,0.20789975439742608,True,True
Ethereum,fat-tree,FIFA,10 nodes,Latency,14,4,2,203.83714285714282,146.19273999999996,57.64440285714289,2.842170943040401e-14,0.28279636404412506,True,True
Ethereum,fat-tree,FIFA,40 nodes,Latency,13,3,2,512.6386923076924,411.1574100000001,101.48128230769228,2.842170943040401e-14,0.19795868675238798,True,True
Ethereum,fat-tree,GAFAM,10 nodes,Latency,13,3,2,588.1579692307691,505.94384999999994,82.2141192307693,9.947598300641403e-14,0.1397823774083929,True,True
Ethereum,fat-tree,GAFAM,40 nodes,Latency,13,3,2,243.64049230769217,237.59539999999987,6.04509230769232,1.9539925233402755e-14,0.02481152558195461,True,True
Ethereum,fat-tree,Gaming,10 nodes,Latency,13,3,2,11949.411630769231,9678.695249999997,2270.71638076923,4.092726157978177e-12,0.19002746335411452,True,True
